sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
1,4,9,4,1,4,7,2,2,1,1,1,0.16027397260273973,0.16027397260273973,164990.0,0.78,0.31,0.17,0.15,0.53,0.5,3163.63,0.33,3163.63,0.09,0.64,0.13,0.6,0.24,0.68,0.23,0.52,0.42,3163.63,0.08,0.52,0.19,0.4,0.5,3163.64,1.0,0.67,0.17,0.51,0.11,166.80485679452164
1,3,1,1,1,4,6,2,2,1,1,1,0.1537290715372907,0.1552511415525114,163000.0,0.0,0.18,0.0,0.22,0.52,0.59,2589.06,0.35,2589.07,0.12,0.44,0.13,0.48,0.12,0.61,0.27,0.47,0.02,2589.07,0.08,-0.04,0.23,0.42,0.06,2589.07,0.54,0.09,0.23,0.48,0.12,191.49916934916345
1,4,7,2,1,2,8,1,2,1,2,1,0.15205479452054796,0.15616438356164383,158000.0,0.78,0.25,-0.0,0.11,0.48,0.58,4622.04,0.31,4622.04,0.03,0.58,0.24,0.53,0.27,0.67,0.25,0.57,0.47,4622.04,0.02,0.49,0.18,0.37,0.06,4622.05,0.51,0.66,0.16,0.38,0.18,151.7972000497658
2,2,8,3,2,5,2,1,2,1,1,1,0.1324200913242009,0.1461187214611872,154000.0,0.72,0.24,0.12,0.2,0.45,0.5,1731.25,0.28,1731.25,0.04,0.54,0.22,0.53,0.21,0.68,0.3,0.62,1.0,1731.25,0.02,0.47,0.27,0.47,0.03,1731.25,0.45,0.64,0.15,0.45,0.14,138.05098738031248
1,2,4,2,2,3,4,1,2,1,1,1,0.1547945205479452,0.15205479452054796,159895.0,0.75,0.2,0.03,0.28,0.53,0.59,2883.99,0.34,2883.97,0.1,0.65,0.16,0.64,0.29,0.69,0.2,0.56,0.02,2884.0,0.09,0.49,0.27,0.49,0.08,2883.98,0.51,0.64,0.41,0.38,0.16,167.9905046716891
1,1,4,2,2,5,1,2,2,1,1,1,0.1643835616438356,0.1643835616438356,163000.0,0.05,0.16,0.05,0.27,0.5,0.45,4034.0,0.04,4034.01,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.01,0.09,-0.04,0.23,0.45,0.08,4034.01,0.52,0.1,0.21,0.38,0.15,202.96285983462715
2,2,1,2,1,2,2,1,2,1,2,1,0.17721518987341772,0.17721518987341772,155000.0,0.79,0.37,0.79,0.32,0.54,0.58,1148.41,0.28,1148.41,0.05,0.53,0.18,0.52,0.19,0.75,0.27,0.62,0.01,1148.41,0.04,0.52,0.23,0.5,0.02,1148.41,0.48,0.63,0.36,0.52,0.19,136.86360091616822
2,3,9,1,1,1,5,2,2,1,1,1,0.136986301369863,0.136986301369863,157000.0,0.16,0.06,0.16,0.07,0.46,0.59,895.12,0.0,895.13,0.0,0.15,0.24,0.39,0.22,0.48,0.24,0.61,0.02,895.13,0.0,0.16,0.15,0.41,0.05,895.14,0.0,0.13,0.19,0.39,0.22,197.58796412493348
2,3,7,2,1,2,6,1,2,1,1,1,0.1324200913242009,0.1324200913242009,167500.0,0.12,0.18,0.12,0.16,0.46,0.43,1196.61,0.35,1196.62,0.1,0.54,0.2,0.52,0.18,0.63,0.22,0.55,0.42,1196.62,0.07,-0.09,0.14,0.42,0.05,1196.62,0.54,0.11,0.19,0.52,0.18,164.57064964670178
1,3,7,4,2,2,2,2,1,1,2,1,0.15205479452054796,0.1547945205479452,154000.0,0.09,0.27,0.09,0.23,0.54,0.53,4831.51,0.32,4831.5,0.03,0.41,0.21,0.52,0.26,0.63,0.2,0.53,0.01,4831.5,0.02,-0.05,0.15,0.41,0.05,4831.51,0.48,0.02,0.15,0.52,0.25,161.9123490373732
2,1,8,3,2,5,4,1,2,1,1,1,0.1324200913242009,0.1324200913242009,163990.0,0.02,0.07,0.02,0.09,0.41,0.46,820.56,0.35,820.56,0.12,0.2,0.21,0.42,0.18,0.59,0.24,0.65,0.02,820.56,0.06,0.06,0.2,0.44,0.08,820.56,0.48,0.17,0.24,0.42,0.19,201.81716788701328
2,1,5,2,1,3,7,1,1,1,1,1,0.136986301369863,0.1415525114155251,164000.0,0.77,0.2,0.77,0.33,0.48,0.56,1489.91,0.31,1489.9,0.09,0.58,0.27,0.56,0.22,0.66,0.24,0.6,1.0,1489.91,0.04,0.44,0.12,0.45,0.04,1489.91,0.52,0.68,0.35,0.56,0.22,146.02215375716554
2,2,4,1,1,5,4,2,1,1,2,1,0.1415525114155251,0.1415525114155251,165000.0,0.78,0.21,0.02,0.18,0.46,0.54,1033.52,0.33,1033.52,0.1,0.59,0.25,0.69,0.29,0.68,0.2,0.62,0.5,1033.52,0.08,0.49,0.27,0.47,0.08,1033.52,0.51,0.67,0.41,0.51,0.2,155.7573330841483
1,2,3,1,2,5,1,2,2,2,1,1,0.15753424657534246,0.15205479452054796,163000.0,0.74,0.22,0.05,0.2,0.5,0.45,4034.0,0.04,4034.01,0.11,0.54,0.15,0.58,0.18,0.64,0.18,0.53,0.03,4034.01,0.09,0.51,0.3,0.45,0.08,4034.01,0.52,0.62,0.39,0.38,0.15,190.44178197907752
2,1,9,3,1,1,5,1,2,2,1,1,0.136986301369863,0.136986301369863,157000.0,0.16,0.06,0.16,0.07,0.46,0.59,895.12,0.0,895.13,0.0,0.15,0.24,0.39,0.22,0.48,0.24,0.61,0.02,895.13,0.0,0.16,0.15,0.41,0.05,895.14,0.0,0.13,0.19,0.39,0.22,197.58710550079275
1,1,3,1,1,4,3,2,2,2,2,1,0.16301369863013698,0.1589041095890411,154000.0,0.7,0.35,0.7,0.3,0.48,0.59,4830.73,0.31,4830.74,0.03,0.54,0.2,0.53,0.25,0.63,0.24,0.52,0.01,4830.74,0.03,0.41,0.26,0.42,0.07,4830.75,0.48,0.61,0.4,0.53,0.25,154.46308717481912
1,4,2,2,1,4,5,2,2,1,2,1,0.15616438356164383,0.15616438356164383,157000.0,0.79,0.21,0.02,0.23,0.53,0.47,3126.55,0.32,3126.55,0.11,0.55,0.23,0.58,0.29,0.65,0.17,0.52,0.01,3126.55,0.09,0.48,0.33,0.45,0.06,3126.56,0.49,0.67,0.43,0.41,0.16,169.12028675571958
1,4,2,4,1,5,2,1,2,1,1,1,0.15616438356164383,0.15616438356164383,157000.0,0.74,0.26,0.14,0.31,0.54,0.56,5193.32,0.32,5193.32,0.0,0.53,0.21,0.51,0.25,0.67,0.24,0.59,0.49,5193.32,0.01,0.43,0.28,0.4,0.05,5193.33,0.52,0.61,0.4,0.25,0.19,151.44028360768652
1,2,4,3,1,1,2,2,2,1,1,1,0.1547945205479452,0.1547945205479452,156000.0,0.73,0.33,0.37,0.37,0.54,0.52,5359.62,0.0,5359.63,0.0,0.54,0.19,0.5,0.25,0.66,0.22,0.6,0.5,5359.63,0.0,0.4,0.22,0.39,0.04,5359.71,0.0,0.6,0.34,0.25,0.22,150.80541382859747
1,4,7,4,1,4,1,2,2,1,2,1,0.15342465753424658,0.15205479452054796,163000.0,0.78,0.24,0.05,0.12,0.5,0.45,4034.0,0.04,4034.01,0.11,0.57,0.13,0.56,0.24,0.65,0.19,0.53,0.03,4034.01,0.09,0.51,0.23,0.45,0.08,4034.01,0.52,0.63,0.2,0.38,0.15,189.1261661619341
2,2,2,1,2,2,3,2,1,1,2,1,0.1324200913242009,0.1324200913242009,149000.0,0.73,0.18,0.73,0.35,0.44,0.58,1548.18,0.28,1548.18,0.03,0.45,0.21,0.46,0.28,0.63,0.3,0.58,0.01,1548.18,0.01,0.41,0.3,0.43,0.41,1548.19,0.46,0.63,0.43,0.46,0.28,148.24284100688092
2,3,1,2,1,4,2,1,2,2,2,1,0.1485148514851485,0.15346534653465346,155000.0,0.78,0.4,0.78,0.37,0.52,0.57,1247.53,0.29,1247.53,0.06,0.44,0.19,0.56,0.23,0.7,0.28,0.59,0.01,1247.53,0.04,0.42,0.23,0.48,0.04,1247.53,0.5,0.02,0.13,0.56,0.23,150.23347261135459
1,4,3,3,1,5,3,2,1,2,1,1,0.15753424657534246,0.15616438356164383,153000.0,0.7,0.35,0.7,0.3,0.49,0.53,5501.39,0.3,5501.4,0.03,0.53,0.25,0.53,0.27,0.65,0.24,0.54,0.01,5501.4,0.03,0.43,0.24,0.4,0.07,5501.41,0.48,0.59,0.38,0.53,0.27,153.1748999613249
1,1,7,1,1,3,3,1,2,2,2,1,0.15205479452054796,0.15205479452054796,153000.0,0.73,0.25,0.73,0.25,0.5,0.56,4529.78,0.3,4529.73,0.03,0.55,0.21,0.53,0.25,0.63,0.24,0.52,0.01,4529.79,0.03,0.43,0.26,0.42,0.07,4529.75,0.48,0.61,0.4,0.53,0.25,154.86174065996093
2,1,4,1,2,3,1,2,1,1,2,1,0.1506849315068493,0.1506849315068493,164000.0,0.05,0.16,0.05,0.25,0.43,0.47,1145.31,0.05,1145.3,0.11,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.32,0.08,-0.01,0.2,0.46,0.08,1145.31,0.5,0.12,0.21,0.46,0.2,201.06499287521916
2,4,6,4,2,1,1,2,1,1,1,1,0.1643835616438356,0.1643835616438356,164000.0,0.78,0.22,0.05,0.11,0.43,0.47,1145.27,0.0,1145.28,0.0,0.61,0.22,0.64,0.31,0.68,0.17,0.65,0.03,1145.28,0.0,0.58,0.18,0.46,0.08,1145.29,0.0,0.66,0.2,0.46,0.2,181.28317978328744
1,3,2,2,2,1,1,1,2,1,2,1,0.1589041095890411,0.1589041095890411,163000.0,0.05,0.18,0.05,0.22,0.5,0.45,4033.93,0.0,4033.94,0.0,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4033.93,0.0,-0.04,0.23,0.45,0.08,4033.99,0.0,0.1,0.21,0.38,0.15,202.86776409004702
1,3,1,3,1,5,3,1,1,1,1,1,0.1537290715372907,0.1582952815829528,152000.0,0.74,0.19,0.74,0.32,0.51,0.54,4195.28,0.29,4195.28,0.03,0.55,0.21,0.52,0.26,0.62,0.19,0.51,0.01,4195.28,0.03,0.4,0.26,0.41,0.07,4195.29,0.47,0.61,0.41,0.52,0.25,150.95617418743015
2,2,4,4,1,2,2,1,1,1,1,1,0.1415525114155251,0.1415525114155251,153500.0,0.71,0.35,0.4,0.36,0.44,0.45,1697.54,0.27,1697.54,0.04,0.53,0.24,0.52,0.25,0.69,0.27,0.64,1.0,1697.54,0.02,0.47,0.23,0.45,0.03,1697.54,0.46,0.64,0.35,0.44,0.16,139.75156393200874
2,1,8,4,1,2,7,2,1,2,2,1,0.1324200913242009,0.1324200913242009,165000.0,0.25,0.26,0.25,0.22,0.49,0.53,1428.25,0.31,1428.25,0.08,0.56,0.26,0.55,0.24,0.65,0.2,0.59,0.46,1428.25,0.05,0.44,0.14,0.47,0.04,1428.25,0.51,0.67,0.36,0.55,0.24,156.30623438514078
1,1,7,1,2,1,6,1,1,1,1,1,0.15205479452054796,0.15205479452054796,161750.0,0.08,0.1,0.08,0.12,0.52,0.5,3543.57,0.0,3543.58,0.0,0.41,0.21,0.39,0.21,0.7,0.21,0.57,0.02,3543.58,0.0,-0.04,0.19,0.43,0.07,3543.62,0.0,0.12,0.2,0.39,0.21,175.5587530439846
2,1,8,3,1,5,6,2,1,2,2,1,0.1324200913242009,0.1324200913242009,167500.0,0.06,0.1,0.06,0.14,0.41,0.44,954.56,0.34,954.56,0.1,0.64,0.2,0.52,0.19,0.66,0.18,0.61,0.46,954.56,0.07,-0.1,0.16,0.44,0.05,954.56,0.54,0.13,0.22,0.52,0.18,173.0482981344366
2,2,7,2,1,1,7,2,1,2,1,1,0.1461187214611872,0.1461187214611872,165000.0,0.78,0.29,0.07,0.18,0.43,0.47,1017.72,0.0,1017.72,0.0,0.55,0.28,0.55,0.31,0.57,0.4,0.58,0.49,1017.72,0.0,0.4,0.27,0.38,0.05,1017.73,0.0,0.62,0.16,0.55,0.31,179.66357630986715
1,3,6,4,2,2,7,1,2,1,1,1,0.15616438356164383,0.15753424657534246,162000.0,0.04,0.15,0.04,0.17,0.52,0.54,3542.23,0.34,3542.23,0.07,0.51,0.11,0.28,0.2,0.64,0.24,0.5,0.42,3542.23,0.05,-0.02,0.21,0.37,0.54,3542.23,0.52,0.13,0.2,0.28,0.2,172.08696222637622
1,4,1,4,2,1,7,1,1,2,1,1,0.15811088295687886,0.15811088295687886,165000.0,0.79,0.23,0.79,0.24,0.56,0.67,3229.59,0.0,3229.6,0.0,0.55,0.33,0.57,0.32,0.65,0.3,0.53,0.44,3229.6,0.0,0.38,0.14,0.37,0.53,3229.64,0.0,0.6,0.37,0.57,0.32,151.97377913627813
1,1,6,1,1,3,4,2,1,2,2,1,0.15616438356164383,0.15616438356164383,160000.0,0.04,0.13,0.04,0.16,0.5,0.53,2816.62,0.04,2816.6,0.11,0.35,0.16,0.39,0.16,0.65,0.23,0.55,0.03,2816.62,0.09,-0.02,0.23,0.46,0.09,2816.6,0.51,0.13,0.2,0.39,0.17,194.60342554015915
1,2,5,3,1,3,2,2,2,2,2,1,0.15205479452054796,0.15205479452054796,155000.0,0.7,0.16,0.7,0.3,0.54,0.51,5430.08,0.32,5430.02,0.02,0.55,0.26,0.51,0.27,0.7,0.23,0.61,0.01,5430.09,0.02,0.44,0.24,0.4,0.04,5430.05,0.51,0.64,0.38,0.38,0.19,146.74733494659375
1,4,8,4,2,4,5,2,2,1,1,1,0.1506849315068493,0.15205479452054796,160000.0,0.81,0.33,0.01,0.15,0.54,0.47,3225.9,0.33,3225.9,0.11,0.6,0.21,0.56,0.3,0.67,0.16,0.53,0.01,3225.9,0.09,0.49,0.21,0.43,0.06,3225.91,0.51,0.7,0.2,0.41,0.16,166.879928702217
1,1,1,1,1,5,1,2,1,1,2,1,0.1537290715372907,0.1582952815829528,160200.0,0.05,0.18,0.05,0.18,0.52,0.53,3543.4,0.04,3543.41,0.11,0.38,0.15,0.39,0.14,0.61,0.17,0.52,0.03,3543.41,0.09,-0.04,0.24,0.45,0.09,3543.41,0.51,0.11,0.21,0.39,0.14,204.215899144989
2,4,9,3,2,1,7,2,1,1,2,1,0.1415525114155251,0.1415525114155251,165000.0,0.79,0.3,0.06,0.2,0.49,0.54,1354.75,0.0,1354.75,0.0,0.55,0.31,0.54,0.32,0.61,0.39,0.56,0.49,1354.75,0.0,0.34,0.14,0.42,0.05,1354.77,0.0,0.66,0.17,0.54,0.32,151.86484524830433
1,4,3,1,1,5,3,2,2,1,2,1,0.15753424657534246,0.15205479452054796,153000.0,0.7,0.35,0.7,0.3,0.49,0.53,5501.39,0.3,5501.4,0.03,0.53,0.25,0.53,0.27,0.65,0.24,0.54,0.01,5501.4,0.03,0.43,0.24,0.4,0.07,5501.41,0.48,0.59,0.38,0.53,0.27,153.19484190940148
1,3,2,1,2,5,8,2,1,1,1,1,0.1589041095890411,0.15616438356164383,162000.0,0.15,0.23,0.15,0.22,0.45,0.56,3188.25,0.34,3188.25,0.09,0.52,0.12,0.46,0.14,0.66,0.21,0.54,0.47,3188.25,0.06,-0.04,0.18,0.44,0.55,3188.26,0.52,0.11,0.2,0.46,0.16,174.48202216156804
2,2,5,1,1,2,1,1,2,1,1,1,0.1506849315068493,0.1598173515981735,164000.0,0.77,0.23,0.05,0.16,0.43,0.47,1145.31,0.05,1145.31,0.11,0.61,0.24,0.63,0.29,0.67,0.19,0.65,0.03,1145.31,0.08,0.57,0.16,0.46,0.08,1145.31,0.5,0.63,0.42,0.46,0.2,181.3981639338907
2,1,1,1,1,5,2,1,1,1,2,1,0.1485148514851485,0.16336633663366337,154000.0,0.78,0.4,0.78,0.36,0.54,0.64,1262.07,0.29,1262.07,0.05,0.41,0.19,0.53,0.25,0.66,0.26,0.58,0.01,1262.07,0.04,0.37,0.25,0.48,0.04,1262.08,0.5,0.02,0.13,0.53,0.25,152.3401179372254
1,3,9,4,2,4,8,2,1,1,1,1,0.16027397260273973,0.16164383561643836,165400.0,0.14,0.14,0.14,0.14,0.53,0.49,3310.38,0.35,3310.38,0.09,0.49,0.14,0.45,0.11,0.65,0.24,0.51,0.44,3310.38,0.08,-0.0,0.2,0.4,0.53,3310.39,1.0,0.11,0.21,0.45,0.1,177.39668590252273
2,3,3,2,1,5,5,2,1,1,1,1,0.1278538812785388,0.1278538812785388,167500.0,0.8,0.22,0.8,0.26,0.42,0.5,888.02,0.33,888.03,0.11,0.57,0.2,0.51,0.16,0.7,0.17,0.62,0.45,888.03,0.07,-0.1,0.17,0.45,0.05,888.03,0.52,0.15,0.24,0.51,0.18,173.10006634994463
2,3,5,2,1,5,4,2,1,1,2,1,0.136986301369863,0.1461187214611872,163990.0,-0.08,0.16,-0.08,0.16,0.41,0.51,826.85,0.35,826.85,0.11,0.19,0.22,0.41,0.19,0.6,0.21,0.65,0.02,826.85,0.06,0.0,0.2,0.44,0.08,826.86,0.48,0.16,0.24,0.41,0.2,201.49328881168702
1,1,8,2,1,3,2,1,1,1,1,1,0.17534246575342466,0.17397260273972603,155000.0,0.09,0.27,0.09,0.18,0.54,0.59,4796.0,0.32,4795.95,0.03,0.44,0.2,0.52,0.25,0.64,0.23,0.54,0.01,4796.0,0.02,-0.04,0.16,0.42,0.06,4795.97,0.49,0.05,0.15,0.52,0.25,161.9031121384866
2,2,1,1,1,5,3,1,1,1,1,1,0.17721518987341772,0.17721518987341772,149150.0,0.75,0.19,0.75,0.35,0.47,0.61,1379.42,0.27,1379.42,0.03,0.51,0.2,0.49,0.22,0.67,0.29,0.57,0.01,1379.42,0.02,0.42,0.24,0.42,0.05,1379.42,0.46,0.62,0.37,0.49,0.24,141.4122589793435
2,4,4,4,1,1,8,2,1,2,1,1,0.1415525114155251,0.1415525114155251,162000.0,0.77,0.39,0.52,0.39,0.51,0.53,1395.71,0.0,1395.71,0.0,0.55,0.25,0.53,0.35,0.59,0.35,0.55,0.01,1395.71,0.0,0.29,0.22,0.42,0.39,1395.73,0.0,0.63,0.37,0.53,0.35,151.85784951143606
2,3,7,3,2,3,7,1,1,1,2,1,0.1324200913242009,0.1324200913242009,164000.0,0.78,0.25,0.78,0.27,0.48,0.56,1489.91,0.31,1489.9,0.09,0.58,0.27,0.56,0.22,0.66,0.24,0.6,1.0,1489.91,0.04,0.44,0.12,0.45,0.04,1489.91,0.52,0.68,0.35,0.56,0.22,145.78706980846337
1,2,9,1,2,4,4,1,1,1,1,1,0.15616438356164383,0.1589041095890411,164000.0,0.79,0.24,0.04,0.16,0.51,0.55,2917.21,0.36,2917.22,0.1,0.63,0.14,0.61,0.28,0.69,0.25,0.54,0.02,2917.22,0.09,0.55,0.22,0.47,0.09,2917.22,0.53,0.63,0.2,0.39,0.15,177.87262133355088
1,1,2,4,2,1,6,1,1,1,1,1,0.1589041095890411,0.1589041095890411,162000.0,0.05,0.16,0.05,0.2,0.52,0.45,3898.76,0.0,3898.77,0.0,0.4,0.18,0.38,0.21,0.68,0.26,0.55,0.01,3898.76,0.0,-0.04,0.19,0.42,0.06,3898.82,0.0,0.13,0.19,0.38,0.21,172.37796762120303
1,2,5,2,2,4,6,2,2,1,1,1,0.15205479452054796,0.15616438356164383,163000.0,0.78,0.23,-0.01,0.24,0.5,0.58,2977.58,0.36,2977.58,0.12,0.65,0.13,0.6,0.22,0.63,0.23,0.48,0.01,2977.58,0.08,0.46,0.16,0.44,0.05,2977.59,0.53,0.66,0.39,0.53,0.12,175.47220352883798
1,1,9,2,2,5,4,2,1,1,1,1,0.16027397260273973,0.1547945205479452,158000.0,0.04,0.15,0.04,0.15,0.51,0.47,2897.04,0.03,2897.04,0.1,0.43,0.15,0.39,0.19,0.64,0.18,0.54,0.01,2897.04,0.08,-0.05,0.22,0.47,0.08,2897.05,0.51,0.11,0.21,0.39,0.16,194.4167261111948
1,4,5,2,1,2,7,2,1,2,1,1,0.15205479452054796,0.15616438356164383,160000.0,0.76,0.17,0.03,0.25,0.51,0.59,3931.61,0.34,3931.61,0.06,0.59,0.25,0.48,0.29,0.65,0.23,0.55,0.46,3931.61,0.04,0.48,0.26,0.38,0.05,3931.61,0.53,0.65,0.37,0.28,0.23,160.97201434494005
1,4,1,1,1,3,5,1,1,1,2,1,0.15811088295687886,0.162217659137577,160000.0,0.82,0.21,0.82,0.28,0.56,0.45,2237.94,0.31,2237.92,0.09,0.62,0.14,0.63,0.27,0.68,0.21,0.52,0.02,2237.94,0.07,0.47,0.27,0.42,0.55,2237.93,0.52,0.67,0.4,0.63,0.28,161.57848961414888
2,4,5,3,2,4,4,1,1,1,1,1,0.1461187214611872,0.1461187214611872,155000.0,0.8,0.22,-0.04,0.18,0.48,0.57,755.63,0.3,755.63,0.1,0.63,0.22,0.67,0.29,0.66,0.18,0.63,0.03,755.63,0.07,0.52,0.29,0.46,0.08,755.63,0.47,0.64,0.44,0.44,0.24,180.50975930268928
2,4,1,1,1,4,3,1,1,2,1,1,0.17721518987341772,0.17721518987341772,149300.0,0.74,0.19,0.74,0.33,0.44,0.71,1411.63,0.26,1411.63,0.03,0.49,0.24,0.46,0.22,0.65,0.25,0.56,0.01,1411.63,0.02,0.38,0.26,0.43,0.05,1411.63,0.46,0.63,0.38,0.46,0.23,144.12483913735002
2,3,2,4,2,4,2,2,2,1,1,1,0.1415525114155251,0.1415525114155251,153500.0,0.22,0.24,0.22,0.25,0.49,0.56,1349.56,0.29,1349.56,0.05,0.41,0.21,0.54,0.25,0.66,0.25,0.58,0.01,1349.56,0.03,0.43,0.26,0.45,0.04,1349.56,0.48,0.13,0.15,0.54,0.24,161.4595723389081
2,4,5,3,1,1,8,1,1,2,1,1,0.1461187214611872,0.1461187214611872,163990.0,0.75,0.21,0.75,0.33,0.49,0.56,1399.45,0.0,1399.45,0.0,0.54,0.27,0.53,0.39,0.56,0.37,0.53,0.01,1399.45,0.0,0.27,0.23,0.41,0.04,1399.47,0.0,0.63,0.39,0.53,0.39,152.05158062965964
1,1,5,2,1,2,3,2,2,2,2,1,0.1643835616438356,0.1684931506849315,154000.0,0.7,0.2,0.7,0.33,0.49,0.54,4798.48,0.3,4798.48,0.03,0.55,0.2,0.53,0.26,0.63,0.21,0.52,0.01,4798.48,0.03,0.42,0.27,0.42,0.07,4798.49,0.48,0.61,0.4,0.53,0.26,155.45124645557624
1,4,5,1,1,4,7,1,1,1,1,1,0.15205479452054796,0.15616438356164383,164000.0,0.76,0.22,0.11,0.22,0.54,0.56,3279.68,0.34,3279.69,0.1,0.64,0.16,0.59,0.23,0.65,0.25,0.51,0.43,3279.69,0.07,0.48,0.15,0.4,0.51,3279.69,1.0,0.66,0.38,0.52,0.11,165.98953040748032
2,3,5,3,2,4,2,2,2,2,1,1,0.136986301369863,0.1415525114155251,160000.0,0.76,0.2,0.76,0.37,0.48,0.58,1441.72,0.29,1441.72,0.05,0.42,0.18,0.55,0.22,0.68,0.19,0.61,0.01,1441.72,0.03,0.45,0.12,0.49,0.03,1441.72,0.49,0.02,0.13,0.55,0.24,152.7630755716466
1,4,1,3,1,5,1,1,1,1,1,1,0.15811088295687886,0.15811088295687886,162500.0,0.8,0.26,0.8,0.25,0.52,0.48,2676.44,0.04,2676.44,0.1,0.58,0.11,0.61,0.15,0.64,0.15,0.49,0.03,2676.44,0.1,0.49,0.19,0.47,0.09,2676.45,0.52,0.63,0.42,0.61,0.15,188.0147128479744
1,2,6,3,2,3,5,2,1,2,2,1,0.1547945205479452,0.15616438356164383,158000.0,0.81,0.22,0.08,0.18,0.57,0.6,3466.82,0.31,3466.79,0.1,0.62,0.21,0.57,0.34,0.68,0.18,0.56,0.49,3466.83,0.07,0.48,0.18,0.43,0.06,3466.8,0.51,0.66,0.18,0.32,0.26,160.15386577077888
1,1,4,2,2,5,5,1,1,2,1,1,0.1643835616438356,0.1643835616438356,160000.0,0.08,0.26,0.08,0.27,0.55,0.48,3140.37,0.34,3140.37,0.11,0.4,0.15,0.41,0.14,0.64,0.21,0.53,0.46,3140.37,0.09,-0.02,0.22,0.43,0.06,3140.38,0.5,0.08,0.23,0.41,0.19,185.96969910106642
2,3,3,3,1,1,3,1,1,2,2,1,0.1278538812785388,0.1278538812785388,163000.0,0.79,0.2,0.79,0.35,0.51,0.54,1321.21,0.0,1321.21,0.0,0.59,0.25,0.58,0.25,0.61,0.24,0.56,0.48,1321.21,0.0,0.34,0.26,0.43,0.04,1321.23,0.0,0.66,0.39,0.58,0.25,153.07424913162603
1,4,8,1,1,2,5,2,1,2,1,1,0.1506849315068493,0.1506849315068493,159000.0,0.81,0.24,0.05,0.15,0.54,0.55,3129.56,0.32,3129.56,0.09,0.61,0.23,0.57,0.31,0.65,0.2,0.55,0.47,3129.56,0.07,0.48,0.19,0.43,0.06,3129.56,0.52,0.67,0.2,0.32,0.23,172.45456108927286
2,4,5,2,1,5,1,1,1,2,1,1,0.1506849315068493,0.1506849315068493,164000.0,0.77,0.23,0.05,0.16,0.43,0.47,1145.3,0.05,1145.3,0.11,0.61,0.24,0.63,0.29,0.67,0.19,0.65,0.03,1145.3,0.08,0.57,0.16,0.46,0.08,1145.3,0.5,0.63,0.42,0.46,0.18,181.39816393389066
2,3,6,3,1,3,6,2,2,2,2,1,0.136986301369863,0.136986301369863,163000.0,0.07,0.24,0.07,0.16,0.48,0.4,1369.5,0.31,1369.49,0.05,0.44,0.25,0.47,0.16,0.65,0.23,0.62,1.0,1369.5,0.03,-0.09,0.12,0.44,0.05,1369.5,0.49,0.13,0.18,0.47,0.17,160.75052979403154
2,2,2,2,2,1,4,2,1,2,2,1,0.1324200913242009,0.1324200913242009,163000.0,0.75,0.18,0.01,0.18,0.41,0.6,951.4,0.0,951.4,0.0,0.53,0.23,0.63,0.3,0.74,0.22,0.64,0.03,951.4,0.0,0.63,0.18,0.46,0.08,951.41,0.0,0.64,0.44,0.41,0.2,165.31742067372022
1,1,7,4,2,5,1,2,1,1,2,1,0.15205479452054796,0.14520547945205478,163000.0,0.05,0.12,0.05,0.12,0.5,0.45,4034.0,0.04,4034.01,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.01,0.09,-0.04,0.23,0.45,0.08,4034.01,0.52,0.1,0.21,0.38,0.15,202.86078130885033
1,3,8,1,2,5,4,2,1,2,1,1,0.17534246575342466,0.1684931506849315,158000.0,0.04,0.14,0.04,0.14,0.51,0.58,2888.32,0.03,2888.33,0.1,0.43,0.16,0.4,0.18,0.64,0.18,0.54,0.01,2888.32,0.08,-0.05,0.22,0.47,0.07,2888.33,0.51,0.11,0.21,0.4,0.14,194.44099815560733
2,4,8,2,2,2,3,2,2,2,1,1,0.1324200913242009,0.1278538812785388,150700.0,0.72,0.22,0.72,0.28,0.4,0.48,1698.73,0.29,1698.73,0.04,0.51,0.26,0.49,0.24,0.65,0.29,0.6,0.01,1698.73,0.01,0.43,0.3,0.44,0.41,1698.73,0.45,0.65,0.16,0.49,0.24,145.2741529503137
2,3,9,1,2,3,5,1,1,1,2,1,0.136986301369863,0.136986301369863,163990.0,0.82,0.27,0.82,0.3,0.5,0.53,877.89,0.33,877.88,0.1,0.42,0.23,0.46,0.19,0.7,0.2,0.63,0.47,877.89,0.05,-0.02,0.16,0.45,0.07,877.89,0.51,0.12,0.16,0.46,0.2,171.9439721284265
