sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,class_imbalance_ratio,corr_race,ot_race,corr_gender,ot_gender,corr_loan_type,ot_loan_type,corr_applicant_age,ot_applicant_age,corr_lien_status,ot_lien_status,corr_LV,ot_LV,corr_DI,ot_DI,corr_income_brackets,ot_income_brackets,utility_accuracy_score
2,4,5,4,2,4,8,2,2,1,2,1,0.34889753566796367,0.34889753566796367,11.857142857142858,119.75,0.33,245.07,1.0,6385.21,0.35,208.52,0.34,1339.61,1.0,208.51,0.44,761.51,0.39,566.8,0.22,0.07777777777777772
2,4,5,4,1,1,5,2,2,1,2,1,0.34889753566796367,0.34889753566796367,10.25,90.13,0.31,186.2,1.0,25.45,0.26,2260.2,0.36,57.59,0.01,2260.2,0.55,1812.02,0.61,1059.39,0.24,0.0981481481481481
2,4,6,2,2,1,8,1,1,2,2,1,0.32814526588845655,0.32814526588845655,11.55813953488372,136.32,0.37,182.13,1.0,43.51,0.32,3324.19,0.25,49.19,0.01,3324.19,0.44,2097.2,0.42,1500.62,0.19,0.08703703703703702
2,3,6,2,1,1,3,1,2,2,2,1,0.2438391699092088,0.2438391699092088,10.150943396226415,123.74,0.34,205.06,1.0,2089.43,0.39,2704.31,0.37,58.12,1.0,2704.31,0.51,2089.43,0.43,1496.86,0.24,0.09137055837563457
1,4,9,4,1,2,8,1,1,1,2,1,0.2836575875486381,0.2821011673151751,10.920529801324504,1489.12,0.39,1547.97,1.0,997.73,0.3,1926.62,0.27,936.21,0.06,1926.62,0.32,1614.41,0.58,1360.24,0.26,0.08499999999999996
2,1,2,3,2,5,3,2,1,2,1,1,0.245136186770428,0.24643320363164722,9.666666666666666,55.75,0.35,189.96,1.0,5245.25,0.39,174.08,0.41,56.05,1.0,174.08,0.5,5245.25,0.42,465.13,0.23,0.09191176470588236
1,1,4,4,1,2,1,2,2,2,2,1,0.22957198443579765,0.23463035019455253,8.846743295019158,1900.31,0.38,1900.31,1.0,1900.31,0.33,1900.31,0.38,1900.31,0.06,1900.31,0.37,1900.31,0.22,1900.31,0.27,0.10233463035019452
2,4,1,4,2,4,4,2,1,1,2,1,0.38632478632478634,0.39829059829059826,8.738095238095237,84.83,0.36,142.88,1.0,398.12,0.35,117.43,0.37,698.96,1.0,117.42,0.52,398.12,0.43,351.34,0.27,0.17114914425427874
1,1,6,1,2,3,1,2,2,1,2,1,0.24007782101167316,0.24007782101167316,8.846743295019158,142.58,0.38,13234.35,1.0,133.89,0.3,7663.46,0.37,176.9,0.11,7663.49,0.37,133.89,0.22,1089.89,0.27,0.10233463035019452
2,1,7,2,2,5,5,2,1,1,1,1,0.251621271076524,0.2503242542153048,9.18867924528302,4.98,0.39,190.76,1.0,2651.34,0.28,151.11,0.34,5.85,0.07,151.1,0.5,2651.34,0.19,501.44,0.29,0.11111111111111116
2,3,4,4,2,5,3,2,2,1,1,1,0.24773022049286642,0.2503242542153048,9.928571428571429,61.08,0.34,205.43,1.0,6061.99,0.39,214.73,0.42,61.41,1.0,214.72,0.51,6061.99,0.43,531.13,0.23,0.10130718954248363
1,2,5,4,2,1,6,1,2,1,1,1,0.3459143968871595,0.3459143968871595,8.830601092896174,305.41,0.33,510.01,1.0,109.35,0.35,7831.04,0.42,215.56,0.01,7831.05,0.55,5464.25,0.62,3820.77,0.23,0.11117287381878826
2,2,8,3,2,4,3,2,1,2,1,1,0.2918287937743191,0.2931258106355383,10.620689655172415,157.28,0.39,230.86,1.0,7141.13,0.4,257.3,0.34,1466.27,1.0,257.3,0.33,794.4,0.43,624.72,0.23,0.08902077151335308
1,3,2,4,2,4,6,2,1,1,1,1,0.24747081712062258,0.24785992217898833,10.173913043478262,13088.0,0.35,575.5,1.0,11354.95,0.3,666.65,0.35,12868.24,0.14,666.63,0.5,11354.95,0.18,1615.48,0.26,0.09171762090050029
2,1,5,2,1,1,3,1,1,1,1,1,0.2619974059662776,0.2619974059662776,10.0,128.19,0.35,207.81,1.0,2157.18,0.38,2736.3,0.37,60.4,1.0,2736.3,0.34,2157.18,0.43,1548.22,0.23,0.08760330578512399
2,1,3,2,2,4,8,1,1,1,2,1,0.2490272373540856,0.2490272373540856,9.0,4096.11,0.35,191.74,1.0,2189.4,0.28,207.86,0.23,4429.54,0.01,207.85,0.27,2189.4,0.22,494.5,0.21,0.1444444444444445
2,4,7,3,2,5,3,1,2,1,1,1,0.3035019455252918,0.30739299610894943,10.40677966101695,156.71,0.39,224.39,1.0,6988.39,0.4,248.8,0.39,6993.36,1.0,248.79,0.51,955.24,0.43,612.25,0.23,0.09361069836552749
2,2,9,4,1,3,8,2,1,2,2,1,0.29831387808041504,0.3035019455252918,9.8,2869.53,0.4,2894.51,1.0,45.06,0.3,1859.34,0.33,5276.28,0.01,1859.35,0.42,1388.82,0.44,423.07,0.2,0.09444444444444444
2,1,3,4,1,2,3,1,1,1,2,1,0.24773022049286642,0.24773022049286642,9.928571428571429,3313.25,0.34,470.95,1.0,9796.46,0.4,484.48,0.42,3537.05,1.0,484.48,0.51,9796.46,0.43,480.46,0.23,0.10130718954248363
1,2,1,3,1,4,5,2,2,1,2,1,0.4080604534005038,0.40856423173803524,9.684615384615384,303.57,0.36,458.75,1.0,1512.87,0.37,481.64,0.38,2590.02,0.01,481.62,0.37,1512.86,0.59,1227.02,0.26,0.09071274298056153
1,4,9,3,2,2,7,2,2,1,2,1,0.2836575875486381,0.2821011673151751,10.532051282051283,1423.49,0.38,1386.72,1.0,1043.88,0.3,1743.49,0.33,1005.61,0.05,1743.49,0.34,1566.21,0.58,1356.19,0.28,0.08671484157865483
1,1,2,3,1,1,4,2,1,2,2,1,0.24747081712062258,0.24747081712062258,8.830601092896174,92.27,0.37,513.4,1.0,105.97,0.29,7920.86,0.4,103.51,0.15,7920.87,0.37,105.97,0.22,3470.9,0.26,0.10450250138966088
2,4,4,1,1,5,8,2,1,1,1,1,0.34889753566796367,0.35019455252918286,11.857142857142858,105.36,0.31,249.63,1.0,6386.6,0.34,206.74,0.33,6391.0,1.0,206.73,0.44,949.41,0.39,566.8,0.22,0.07777777777777772
1,1,6,1,2,3,3,2,2,1,1,1,0.24007782101167316,0.24007782101167316,10.210227272727273,10077.77,0.34,10709.39,1.0,6142.93,0.42,6132.99,0.38,20134.57,1.0,6133.01,0.35,6142.98,0.59,878.73,0.25,0.08819057273188036
1,4,2,3,1,4,1,2,2,1,1,1,0.32801556420233463,0.32334630350194554,8.846743295019158,501.99,0.38,744.38,1.0,13297.44,0.3,844.54,0.37,4114.44,0.16,844.51,0.37,2511.0,0.5,1963.5,0.27,0.10272373540856028
2,2,5,2,1,3,2,1,1,1,1,1,0.3670557717250324,0.364461738002594,11.0,2787.28,0.3,2925.43,0.39,1927.17,0.35,1994.58,0.36,5929.0,1.0,1994.58,0.39,1927.18,0.4,272.41,0.21,0.08148148148148149
2,1,1,1,2,2,4,1,1,1,1,1,0.24347826086956523,0.2463768115942029,8.288461538461538,338.25,0.4,349.87,1.0,354.05,0.33,356.84,0.36,344.26,0.06,356.84,0.52,354.05,0.19,331.16,0.28,0.12008281573498969
2,4,5,4,2,2,2,1,2,1,2,1,0.34889753566796367,0.36186770428015563,11.0,354.73,0.31,403.48,1.0,9537.85,0.36,439.1,0.34,7020.19,1.0,439.1,0.39,692.4,0.39,472.47,0.21,0.1425925925925926
1,4,7,2,1,4,3,1,2,1,1,1,0.2898832684824903,0.2867704280155642,10.597938144329897,472.67,0.36,741.63,1.0,23813.01,0.41,894.33,0.36,4887.24,1.0,894.3,0.35,2683.32,0.59,2025.55,0.24,0.08577777777777773
1,2,8,3,1,1,5,1,1,1,1,1,0.2867704280155642,0.2867704280155642,8.724324324324325,312.7,0.35,541.0,1.0,90.45,0.3,7965.52,0.4,226.94,0.03,7965.53,0.52,5880.76,0.61,3497.23,0.26,0.10227904391328513
2,1,1,4,1,5,1,1,1,2,2,1,0.2463768115942029,0.24492753623188407,9.0,10.37,0.4,217.2,1.0,3549.73,0.31,206.84,0.38,12.91,0.06,206.84,0.52,3549.73,0.2,564.1,0.27,0.10579710144927534
1,1,1,3,1,3,6,2,1,1,1,1,0.22957198443579765,0.23000432338953739,10.08904109589041,107.54,0.4,8748.69,1.0,94.02,0.29,5155.08,0.32,106.83,0.06,5155.1,0.34,94.02,0.18,801.13,0.28,0.09264978381717104
2,3,6,2,1,5,7,2,2,1,1,1,0.2438391699092088,0.245136186770428,9.8,5.95,0.38,191.81,1.0,2313.5,0.31,228.92,0.23,7.34,0.06,228.92,0.27,2313.5,0.21,508.11,0.21,0.09444444444444444
1,4,6,2,2,4,8,2,1,1,2,1,0.30894941634241246,0.30739299610894943,10.835526315789474,445.59,0.37,670.47,1.0,10952.08,0.29,1027.93,0.29,3987.29,0.01,1027.91,0.34,1975.87,0.58,1652.85,0.25,0.0861589772095609
2,1,3,3,2,1,5,1,1,2,1,1,0.24773022049286642,0.24773022049286642,11.0,42.23,0.36,197.14,1.0,23.26,0.28,2308.17,0.36,29.47,0.06,2308.18,0.36,23.26,0.18,1083.97,0.24,0.12777777777777777
2,2,8,1,2,1,6,1,1,1,2,1,0.3009079118028534,0.3009079118028534,12.5,149.79,0.39,197.07,1.0,35.46,0.3,2813.04,0.3,46.38,0.03,2813.04,0.28,2026.64,0.45,1138.28,0.24,0.07592592592592595
1,3,7,4,2,2,6,2,1,1,2,1,0.22684824902723735,0.24124513618677043,10.173913043478262,1430.56,0.36,1352.32,1.0,1922.42,0.29,1369.85,0.35,1247.95,0.09,1369.85,0.52,1922.42,0.17,1506.12,0.25,0.08949416342412453
1,3,3,1,2,1,6,2,1,1,2,1,0.22568093385214008,0.22568093385214008,9.163841807909604,119.17,0.38,515.09,1.0,100.39,0.3,7766.59,0.4,103.55,0.06,7766.59,0.55,100.39,0.23,4041.92,0.22,0.09838799332962755
2,1,9,2,1,5,1,2,2,2,2,1,0.24124513618677043,0.23865110246433205,9.012987012987013,11.8,0.4,236.94,1.0,3806.42,0.31,242.37,0.39,14.37,0.15,242.37,0.53,3806.42,0.21,626.98,0.27,0.10116731517509725
1,1,6,4,1,5,4,2,1,2,1,1,0.2396887159533074,0.24007782101167316,9.106741573033707,28.66,0.38,534.84,1.0,9522.68,0.28,628.35,0.36,28.62,0.09,628.34,0.36,9522.68,0.22,1422.49,0.27,0.0989438576987215
1,3,1,2,2,1,3,1,2,2,2,1,0.22654561175961954,0.22654561175961954,10.071005917159763,374.4,0.34,603.97,1.0,6021.83,0.42,8487.08,0.37,185.68,1.0,8487.08,0.35,6021.83,0.59,4710.72,0.25,0.08872260823089262
1,1,1,3,1,2,7,2,2,1,2,1,0.22957198443579765,0.22957198443579765,9.721854304635762,1145.31,0.36,1213.38,1.0,1207.44,0.31,1250.21,0.35,1152.44,0.07,1250.21,0.35,1207.44,0.19,1365.44,0.26,0.09264978381717104
2,1,5,3,1,4,6,2,2,2,2,1,0.25810635538262,0.2619974059662776,9.384615384615385,3443.27,0.41,164.06,1.0,2453.98,0.32,174.69,0.32,3310.62,0.08,174.68,0.29,2453.98,0.21,474.43,0.23,0.09444444444444444
1,4,7,4,1,3,8,2,2,1,1,1,0.27626459143968873,0.2856031128404669,11.58041958041958,9909.44,0.04,10481.54,1.0,119.13,0.3,6666.85,0.28,20615.37,0.02,6666.87,0.31,4902.94,0.58,948.41,0.26,0.07948860478043362
2,2,5,2,1,5,1,2,2,2,1,1,0.3670557717250324,0.36835278858625164,9.012987012987013,163.31,0.36,236.94,1.0,3806.42,0.31,242.37,0.39,6382.89,0.01,242.37,0.53,761.36,0.6,626.98,0.27,0.10376134889753563
1,3,5,1,1,5,3,1,2,1,2,1,0.2649805447470817,0.2642023346303502,10.192090395480227,192.79,0.34,642.09,1.0,20166.08,0.41,756.42,0.45,193.83,1.0,756.4,0.54,20166.08,0.59,1704.14,0.25,0.08833922261484095
2,4,9,1,1,2,4,2,2,2,2,1,0.2918287937743191,0.324254215304799,8.642857142857142,369.9,0.37,408.05,1.0,375.53,0.35,416.31,0.36,365.07,0.03,416.31,0.37,423.76,0.48,387.01,0.26,0.10925925925925928
2,2,4,3,1,4,6,2,2,2,2,1,0.33722438391699094,0.3398184176394293,10.020408163265307,131.94,0.37,217.03,1.0,3341.72,0.27,230.58,0.31,1094.2,1.0,230.57,0.31,621.6,0.51,543.14,0.25,0.09259259259259256
2,2,1,4,2,4,7,2,2,2,1,1,0.38632478632478634,0.39829059829059826,14.148148148148149,85.53,0.31,236.99,1.0,682.42,0.38,199.99,0.31,1246.32,1.0,199.98,0.44,682.42,0.54,511.0,0.2,0.07090464547677267
1,1,4,3,1,1,2,2,2,1,2,1,0.22957198443579765,0.22957198443579765,11.75886524822695,384.19,0.33,576.28,1.0,6752.51,0.37,11460.66,0.33,159.89,0.0,11460.66,0.25,6752.51,0.56,4597.68,0.22,0.07893274041133969
2,4,8,3,1,4,3,1,2,2,2,1,0.2918287937743191,0.2931258106355383,10.620689655172415,157.28,0.39,230.86,1.0,7141.13,0.4,257.3,0.34,1466.27,1.0,257.3,0.33,794.4,0.43,624.72,0.23,0.08902077151335308
1,2,1,3,2,5,5,1,1,1,1,1,0.4080604534005038,0.4095717884130982,9.28888888888889,286.85,0.35,453.99,1.0,1799.38,0.41,471.03,0.36,10746.86,0.01,471.02,0.38,1799.38,0.46,1184.68,0.27,0.09647228221742266
1,2,4,4,1,2,2,1,2,1,1,1,0.32607003891050584,0.33852140077821014,13.867768595041323,1153.86,0.25,1347.56,0.39,38742.35,0.38,1792.28,0.32,31914.13,1.0,1792.28,0.22,2055.16,0.55,1526.55,0.2,0.06781545302946079
1,4,7,1,1,1,4,2,2,2,1,1,0.2898832684824903,0.2898832684824903,8.569148936170214,315.14,0.36,497.54,1.0,101.5,0.33,7859.05,0.36,232.2,0.03,7859.06,0.36,5595.44,0.62,3365.54,0.26,0.103390772651473
1,2,2,4,1,3,5,1,1,1,1,1,0.32801556420233463,0.33151750972762645,9.339080459770114,9076.52,0.36,9477.46,1.0,96.7,0.27,5434.3,0.35,15659.61,0.09,5434.32,0.37,1792.9,0.49,823.28,0.28,0.09727626459143968
1,1,1,2,1,5,2,2,2,1,2,1,0.22654561175961954,0.22697795071335927,11.265151515151516,142.49,0.32,500.32,1.0,18214.23,0.34,651.77,0.36,143.28,0.01,651.75,0.47,18214.23,0.55,1625.98,0.2,0.08153180975911056
1,1,3,1,1,2,7,1,2,2,2,1,0.22568093385214008,0.2377431906614786,9.837349397590362,1277.41,0.37,1268.84,1.0,1332.11,0.31,1380.93,0.34,1276.28,0.06,1380.93,0.36,1332.11,0.2,1432.36,0.26,0.09171762090050029
1,4,6,4,1,5,5,1,1,1,2,1,0.3007782101167315,0.3035019455252918,9.903030303030302,371.61,0.35,555.48,1.0,10222.74,0.25,702.77,0.35,14706.13,0.02,702.76,0.35,2081.63,0.61,1571.09,0.26,0.09394107837687604
1,1,5,2,1,5,7,2,2,1,2,1,0.2649805447470817,0.2642023346303502,10.104938271604938,11.96,0.35,551.26,1.0,10005.83,0.31,683.78,0.33,11.64,0.07,683.77,0.53,10005.83,0.2,1619.08,0.26,0.08949416342412453
2,1,1,2,1,1,1,2,1,2,2,1,0.24347826086956523,0.24347826086956523,9.0,39.43,0.4,217.2,1.0,38.41,0.3,3219.49,0.37,35.69,0.06,3219.49,0.52,38.41,0.2,1205.51,0.27,0.10579710144927534
2,3,3,4,1,5,4,1,2,1,2,1,0.24773022049286642,0.2503242542153048,9.18867924528302,5.56,0.37,163.16,1.0,2736.89,0.31,178.5,0.39,10.88,0.05,178.49,0.36,2736.89,0.19,435.79,0.26,0.09999999999999998
1,1,6,4,1,1,2,2,2,1,1,1,0.2396887159533074,0.2396887159533074,11.321917808219178,388.66,0.33,549.54,0.39,6866.87,0.35,11802.11,0.34,53.96,0.05,11802.12,0.27,6866.87,0.56,4678.7,0.21,0.08171206225680938
1,1,8,3,1,4,4,1,1,1,1,1,0.23424124513618677,0.23151750972762647,9.398843930635838,12146.6,0.38,549.81,1.0,9891.72,0.29,643.12,0.35,12676.32,0.13,643.1,0.54,9891.72,0.22,1463.3,0.27,0.0961645358532518
2,3,2,4,2,5,6,1,2,2,2,1,0.245136186770428,0.24643320363164722,9.0,2.58,0.43,158.81,1.0,2284.38,0.31,171.56,0.34,6.25,0.1,171.56,0.32,2284.38,0.22,489.94,0.29,0.10925925925925928
1,2,3,2,1,1,8,1,2,1,2,1,0.3357976653696498,0.3357976653696498,11.238095238095237,379.09,0.33,586.21,1.0,111.61,0.29,8869.94,0.3,168.97,0.01,8869.95,0.32,6977.04,0.27,4031.98,0.24,0.0833796553640912
1,3,3,2,1,3,4,2,2,1,1,1,0.22568093385214008,0.22490272373540857,9.050279329608939,98.34,0.37,9311.96,1.0,90.04,0.32,5586.61,0.35,86.2,0.05,5586.63,0.37,90.04,0.21,745.85,0.27,0.10116731517509725
1,2,2,1,2,1,4,2,2,1,1,1,0.3299610894941634,0.3299610894941634,8.569148936170214,313.26,0.36,489.25,1.0,100.39,0.3,7892.9,0.36,232.66,0.14,7892.91,0.37,6131.32,0.5,3397.08,0.26,0.1061700944969427
1,3,9,1,1,2,7,1,1,1,1,1,0.23035019455252917,0.23424124513618677,9.52046783625731,1247.01,0.36,1318.78,1.0,1140.13,0.31,1400.44,0.33,1207.42,0.1,1400.44,0.35,1140.13,0.21,1474.98,0.27,0.09505280711506392
2,1,3,4,2,1,4,2,1,2,2,1,0.24773022049286642,0.24773022049286642,8.473684210526315,33.13,0.41,164.99,1.0,33.2,0.31,2626.96,0.39,22.88,0.04,2626.96,0.53,33.2,0.2,967.96,0.27,0.1166666666666667
2,1,8,4,1,5,7,2,1,1,2,1,0.24254215304798962,0.24254215304798962,9.18867924528302,5.56,0.39,175.71,1.0,2219.63,0.3,200.62,0.27,14.86,0.08,200.62,0.27,2219.63,0.22,493.56,0.23,0.09999999999999998
1,4,9,3,1,3,1,2,1,1,2,1,0.2836575875486381,0.2867704280155642,8.846743295019158,12871.59,0.38,13234.35,1.0,133.89,0.31,7663.46,0.37,18855.36,0.06,7663.49,0.37,5944.86,0.62,1089.89,0.27,0.10272373540856028
2,3,1,4,2,4,7,1,1,2,2,1,0.2463768115942029,0.24492753623188407,10.232558139534884,3391.9,0.37,127.98,0.38,2283.68,0.29,213.54,0.25,3618.31,0.04,213.54,0.27,2283.68,0.2,503.67,0.23,0.08902691511387162
1,2,6,4,1,3,8,1,1,2,1,1,0.3007782101167315,0.30311284046692605,11.321917808219178,9795.55,0.37,10510.81,1.0,121.4,0.27,6579.24,0.29,20161.11,0.01,6579.27,0.32,4840.34,0.58,977.62,0.27,0.08838243468593665
1,2,8,1,1,1,7,2,1,1,1,1,0.2961089494163424,0.2961089494163424,9.644970414201184,350.6,0.36,551.72,1.0,108.2,0.34,6560.71,0.4,212.28,0.05,6560.72,0.4,5270.78,0.5,3667.92,0.26,0.09505280711506392
2,3,3,2,2,4,4,1,2,2,2,1,0.2490272373540856,0.2490272373540856,9.18867924528302,3445.02,0.37,164.92,1.0,2736.48,0.29,177.52,0.38,3651.39,0.05,177.51,0.36,2736.48,0.19,443.25,0.27,0.10185185185185186
1,2,6,4,2,2,5,1,1,2,2,1,0.3007782101167315,0.30116731517509726,9.644970414201184,1343.81,0.35,1345.9,1.0,1286.26,0.31,1410.09,0.34,1423.15,0.02,1410.09,0.35,1475.15,0.61,1451.92,0.26,0.09838799332962755
2,3,1,4,1,2,8,2,2,1,2,1,0.2463768115942029,0.24347826086956523,10.78048780487805,340.75,0.41,380.26,1.0,250.65,0.38,499.26,0.25,379.56,0.05,499.26,0.24,250.65,0.21,371.18,0.2,0.08488612836438925
1,3,7,3,1,2,3,2,2,1,2,1,0.22684824902723735,0.24124513618677043,10.25,11080.13,0.34,1508.34,1.0,31089.32,0.43,1498.95,0.39,10399.37,1.0,1498.95,0.35,31089.32,0.59,1563.77,0.25,0.08940568475452193
2,2,4,4,2,1,6,2,2,2,2,1,0.33722438391699094,0.33722438391699094,12.5,133.84,0.34,176.26,0.39,33.21,0.3,2877.79,0.31,45.11,0.0,2877.79,0.27,2338.5,0.38,1141.47,0.24,0.07407407407407407
1,2,2,3,1,2,6,1,1,1,1,1,0.32801556420233463,0.3389105058365759,9.903030303030302,1385.19,0.38,1303.99,1.0,1238.38,0.3,1434.87,0.36,955.51,0.12,1434.87,0.38,1634.7,0.48,1438.28,0.27,0.09060589216231241
1,4,1,2,2,1,6,2,2,1,1,1,0.41209068010075567,0.41209068010075567,8.198675496688741,234.6,0.34,414.98,1.0,4358.48,0.44,5697.63,0.43,183.27,0.01,5697.63,0.56,4358.48,0.61,2838.14,0.23,0.115190784737221
2,2,8,1,1,4,8,2,2,1,2,1,0.3009079118028534,0.29961089494163423,11.0,109.16,0.34,223.74,1.0,5923.59,0.32,192.5,0.32,1222.97,0.01,192.49,0.44,708.65,0.4,532.52,0.22,0.09074074074074079
2,1,2,4,1,4,2,1,1,1,2,1,0.245136186770428,0.24773022049286642,9.588235294117647,5160.54,0.34,172.12,1.0,5163.13,0.36,169.34,0.31,5205.05,0.09,169.33,0.44,5163.13,0.39,472.02,0.2,0.09444444444444444
2,4,7,1,2,3,5,2,2,2,2,1,0.311284046692607,0.3138780804150454,10.48936170212766,2923.93,0.04,2954.59,1.0,31.3,0.28,1760.2,0.31,5628.66,0.01,1760.21,0.49,1531.37,0.41,308.24,0.26,0.0888888888888889
2,3,3,2,2,1,3,2,2,2,1,1,0.2490272373540856,0.2490272373540856,10.053571428571429,126.24,0.34,209.7,1.0,2176.52,0.4,2844.04,0.36,61.47,1.0,2844.04,0.34,2176.51,0.43,1612.96,0.23,0.08723747980613894
1,3,5,1,2,3,6,2,2,2,1,1,0.2649805447470817,0.26264591439688717,10.993333333333334,104.03,0.39,9927.1,1.0,100.01,0.27,5848.41,0.33,153.26,0.08,5848.43,0.33,100.01,0.18,975.69,0.27,0.08393551973318514
1,1,9,4,2,2,3,2,2,2,1,1,0.2299610894941634,0.23151750972762647,10.088235294117647,10612.8,0.34,1460.31,1.0,29825.02,0.43,1440.59,0.4,10146.33,1.0,1440.59,0.35,29825.02,0.59,1493.03,0.25,0.08965517241379306
1,3,8,2,2,2,4,2,2,2,1,1,0.22684824902723735,0.22879377431906614,8.939226519337016,1324.94,0.38,1319.49,1.0,1403.37,0.32,1338.08,0.37,1318.3,0.13,1338.08,0.36,1403.37,0.22,1329.42,0.27,0.10283490828237907
2,4,9,1,2,5,7,1,2,1,1,1,0.2918287937743191,0.2931258106355383,11.0,115.41,0.35,207.11,1.0,3448.39,0.25,232.2,0.31,5919.45,0.02,232.19,0.3,794.93,0.44,544.99,0.23,0.08333333333333337
2,2,7,1,2,4,6,1,1,1,1,1,0.311284046692607,0.311284046692607,9.588235294117647,144.61,0.4,212.79,1.0,3066.84,0.24,225.2,0.31,1033.93,0.01,225.19,0.3,501.24,0.55,521.61,0.25,0.1166666666666667
2,2,4,2,1,4,7,1,2,2,1,1,0.34889753566796367,0.35149156939040205,11.272727272727273,123.97,0.34,249.31,1.0,3714.06,0.25,252.6,0.31,1261.45,1.0,252.6,0.3,725.67,0.37,561.41,0.23,0.08518518518518514
1,1,1,2,1,4,2,2,1,1,2,1,0.22654561175961954,0.2287073065283182,11.265151515151516,18200.15,0.32,500.32,1.0,18210.26,0.34,651.77,0.37,18223.02,0.01,651.75,0.47,18210.26,0.55,1625.98,0.2,0.08153180975911056
2,3,2,1,1,3,8,1,1,2,1,1,0.24773022049286642,0.2503242542153048,11.0,39.96,0.38,2948.56,1.0,34.69,0.29,1866.63,0.35,39.97,0.16,1866.64,0.41,34.69,0.17,340.3,0.19,0.08518518518518514
1,2,4,3,2,5,3,2,2,1,2,1,0.32607003891050584,0.32801556420233463,10.43,426.78,0.32,723.75,1.0,23815.91,0.41,890.06,0.4,23832.55,1.0,890.04,0.53,3284.07,0.59,2000.61,0.24,0.08705161854768151
1,3,8,1,1,3,8,1,2,1,1,1,0.22684824902723735,0.2299610894941634,12.325925925925926,120.93,0.4,10597.27,1.0,101.13,0.27,6637.62,0.28,124.2,0.14,6637.65,0.28,101.13,0.17,1030.34,0.25,0.075041689827682
2,4,6,1,1,3,5,2,1,2,1,1,0.32814526588845655,0.32555123216601817,10.25,2887.52,0.39,2954.55,1.0,31.3,0.27,1741.1,0.32,5486.87,0.01,1741.1,0.49,1510.03,0.41,303.65,0.26,0.08703703703703702
2,4,6,1,2,1,8,1,2,1,1,1,0.32814526588845655,0.32814526588845655,11.55813953488372,136.32,0.37,182.13,1.0,43.51,0.32,3324.19,0.25,49.19,0.01,3324.19,0.44,2097.2,0.42,1500.62,0.19,0.08703703703703702
2,3,2,4,1,2,3,1,1,1,1,1,0.245136186770428,0.2490272373540856,9.666666666666666,2862.06,0.35,433.14,1.0,8485.68,0.39,406.23,0.38,2831.44,1.0,406.23,0.5,8485.68,0.42,433.95,0.23,0.09191176470588236
1,2,7,4,1,2,7,2,2,2,2,1,0.27626459143968873,0.27782101167315176,10.104938271604938,1410.27,0.37,1376.01,1.0,1033.58,0.3,1704.62,0.31,1030.51,0.03,1704.62,0.34,1496.47,0.58,1375.2,0.28,0.09505280711506392
2,2,4,2,1,4,6,2,1,1,1,1,0.34889753566796367,0.35149156939040205,10.020408163265307,130.39,0.37,214.94,1.0,3403.68,0.26,231.42,0.3,1094.2,1.0,231.41,0.31,622.43,0.51,540.93,0.25,0.09259259259259256
2,2,2,3,2,5,1,1,1,1,2,1,0.32555123216601817,0.3216601815823606,9.012987012987013,172.64,0.4,236.94,1.0,3806.42,0.31,242.37,0.38,6474.89,0.15,242.37,0.53,970.83,0.48,626.98,0.27,0.10505836575875482
1,1,5,1,1,1,1,1,2,2,1,1,0.2649805447470817,0.2649805447470817,8.846743295019158,137.09,0.38,744.38,1.0,137.57,0.29,11359.93,0.37,215.55,0.09,11359.93,0.37,137.57,0.22,4867.3,0.27,0.10233463035019452
1,2,6,3,2,2,2,1,1,1,2,1,0.3007782101167315,0.30116731517509726,11.75886524822695,1189.84,0.31,1299.3,1.0,33005.49,0.39,1624.94,0.34,25770.35,0.0,1624.94,0.41,2373.99,0.55,1559.93,0.21,0.07893274041133969
1,4,5,3,1,5,1,1,1,1,2,1,0.3459143968871595,0.3486381322957198,8.846743295019158,472.35,0.34,744.38,1.0,13299.51,0.3,844.53,0.38,18464.1,0.02,844.51,0.37,2559.85,0.62,1963.5,0.27,0.10272373540856028
2,3,3,2,2,2,5,2,2,2,1,1,0.2490272373540856,0.24643320363164722,10.020408163265307,397.12,0.38,429.83,1.0,447.9,0.35,378.02,0.35,387.1,0.06,378.02,0.32,447.9,0.2,478.87,0.28,0.1074074074074074
1,2,4,1,2,2,6,2,2,1,2,1,0.3256809338521401,0.3326848249027237,10.386075949367088,1436.99,0.34,1286.26,1.0,1271.27,0.31,1390.19,0.35,1064.34,0.02,1390.19,0.52,1542.3,0.55,1479.89,0.25,0.08671484157865483
1,2,2,1,1,1,7,1,1,2,2,1,0.3299610894941634,0.3299610894941634,9.58235294117647,359.74,0.37,543.76,1.0,109.33,0.33,6390.64,0.39,214.08,0.15,6390.64,0.41,5688.3,0.39,3615.72,0.26,0.09282934963868816
2,1,9,3,1,3,8,1,1,2,2,1,0.23735408560311283,0.23865110246433205,9.8,39.97,0.39,2848.25,1.0,34.7,0.27,1779.64,0.37,40.49,0.12,1779.65,0.43,34.7,0.18,329.51,0.19,0.09074074074074079
2,4,8,2,1,4,2,1,2,2,1,1,0.3009079118028534,0.29961089494163423,11.0,100.45,0.34,181.83,1.0,5923.43,0.35,182.89,0.31,1225.0,1.0,182.89,0.39,652.08,0.39,533.04,0.21,0.08148148148148149
