missing_value,normalization,outlier,fselection,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
5,1,6,1,1,0.1726027397260274,0.1726027397260274,167250.0,0.83,0.13,0.59,0.32,0.56,0.59,3769.39,0.0,3769.4,0.0,0.64,0.2,0.61,0.33,0.75,0.19,0.62,0.02,3769.4,0.0,0.56,0.15,0.46,0.07,3769.44,0.0,0.68,0.18,0.72,0.26,162.6031867293972
5,1,7,1,1,0.1726027397260274,0.1726027397260274,173000.0,0.82,0.25,0.58,0.32,0.56,0.56,3941.63,0.0,3941.64,0.0,0.63,0.16,0.6,0.29,0.74,0.28,0.61,0.02,3941.64,0.0,0.55,0.15,0.45,0.08,3941.69,0.0,0.69,0.16,0.72,0.24,163.66670394802128
5,1,8,1,1,0.1726027397260274,0.1726027397260274,172500.0,0.81,0.23,0.57,0.32,0.55,0.61,4287.66,0.0,4287.67,0.0,0.6,0.21,0.6,0.29,0.73,0.29,0.61,0.02,4287.67,0.0,0.53,0.15,0.45,0.08,4287.72,0.0,0.67,0.15,0.7,0.19,161.93599749543523
5,2,1,1,1,0.1726027397260274,0.1726027397260274,163500.0,0.8,0.27,0.55,0.44,0.51,0.6,3575.89,0.05,3575.89,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.89,0.1,0.56,0.17,0.48,0.08,3575.89,0.28,0.65,0.2,0.64,0.26,186.60805441247575
5,2,2,1,1,0.1726027397260274,0.1726027397260274,159250.0,0.78,0.2,0.61,0.32,0.54,0.63,5299.5,0.36,5299.5,0.07,0.58,0.15,0.55,0.23,0.73,0.24,0.62,0.01,5299.49,0.02,0.5,0.23,0.41,0.05,5299.51,0.2,0.65,0.1,0.63,0.21,155.4158681432383
5,2,3,1,1,0.1726027397260274,0.1726027397260274,154000.0,0.77,0.2,0.57,0.36,0.52,0.61,5555.65,0.32,5555.64,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.64,0.03,0.5,0.26,0.43,0.06,5555.65,0.23,0.64,0.13,0.62,0.23,151.0678929746564
5,2,4,1,1,0.1726027397260274,0.1726027397260274,162450.0,0.79,0.26,0.54,0.35,0.48,0.57,2847.97,0.05,2847.97,0.13,0.66,0.19,0.61,0.16,0.73,0.17,0.6,0.02,2847.97,0.1,0.53,0.15,0.46,0.52,2847.97,0.28,0.66,0.47,0.65,0.24,189.54091261390474
5,2,5,1,1,0.1726027397260274,0.1726027397260274,160000.0,0.81,0.25,0.56,0.33,0.5,0.56,2744.31,0.04,2744.31,0.13,0.67,0.21,0.64,0.18,0.76,0.16,0.6,0.47,2744.3,0.09,0.55,0.15,0.47,0.52,2744.31,0.27,0.68,0.48,0.68,0.28,177.29498469731442
5,2,6,1,1,0.1726027397260274,0.1726027397260274,168750.0,0.82,0.25,0.58,0.32,0.51,0.57,3403.57,0.04,3403.57,0.11,0.66,0.21,0.63,0.23,0.74,0.21,0.6,0.44,3403.57,0.07,0.56,0.14,0.47,0.49,3403.57,0.27,0.69,0.44,0.69,0.25,169.86398118375456
5,2,7,1,1,0.1726027397260274,0.1726027397260274,173250.0,0.81,0.24,0.6,0.34,0.51,0.6,3513.27,0.04,3513.27,0.1,0.67,0.2,0.65,0.2,0.74,0.22,0.59,0.42,3513.27,0.06,0.57,0.13,0.46,0.5,3513.27,0.25,0.71,0.43,0.69,0.22,168.88920849162685
5,2,8,1,1,0.1726027397260274,0.1726027397260274,173250.0,0.81,0.24,0.6,0.33,0.53,0.55,3530.55,0.04,3530.55,0.09,0.68,0.24,0.65,0.21,0.76,0.18,0.61,0.01,3530.55,0.06,0.61,0.12,0.45,0.49,3530.55,0.24,0.72,0.43,0.69,0.22,168.17888185549901
5,3,1,1,1,0.1726027397260274,0.1726027397260274,163500.0,0.8,0.27,0.55,0.44,0.51,0.6,3575.9,0.05,3575.87,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.87,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.60805441247578
5,3,2,1,1,0.1726027397260274,0.1726027397260274,159250.0,0.78,0.2,0.61,0.32,0.54,0.63,5299.53,0.36,5299.48,0.07,0.58,0.15,0.55,0.23,0.73,0.24,0.62,0.01,5299.48,0.02,0.5,0.23,0.41,0.05,5299.49,0.2,0.65,0.1,0.63,0.21,155.4158681432383
5,3,3,1,1,0.1726027397260274,0.1726027397260274,154000.0,0.77,0.2,0.57,0.36,0.52,0.61,5555.68,0.32,5555.62,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.62,0.03,0.5,0.26,0.43,0.06,5555.63,0.23,0.64,0.13,0.62,0.23,151.0678929746564
5,3,4,1,1,0.1726027397260274,0.1726027397260274,163200.0,0.79,0.26,0.54,0.4,0.48,0.58,2874.59,0.05,2874.56,0.13,0.66,0.19,0.63,0.16,0.73,0.17,0.6,0.02,2874.56,0.1,0.54,0.15,0.47,0.51,2874.56,0.29,0.66,0.46,0.65,0.24,188.7753034237232
5,3,5,1,1,0.1726027397260274,0.1726027397260274,161750.0,0.83,0.26,0.59,0.38,0.53,0.55,3157.95,0.04,3157.92,0.14,0.67,0.2,0.63,0.17,0.73,0.19,0.57,0.01,3157.92,0.09,0.55,0.14,0.47,0.53,3157.92,0.28,0.7,0.47,0.7,0.28,169.99773039445967
5,3,6,1,1,0.1726027397260274,0.1726027397260274,170000.0,0.82,0.26,0.59,0.33,0.53,0.61,3329.03,0.04,3329.0,0.13,0.67,0.19,0.63,0.24,0.74,0.2,0.56,0.01,3329.0,0.08,0.56,0.12,0.47,0.5,3329.0,0.29,0.71,0.44,0.71,0.26,170.36546858741977
5,3,7,1,1,0.1726027397260274,0.1726027397260274,172200.0,0.82,0.24,0.59,0.35,0.53,0.62,3438.31,0.41,3438.28,0.1,0.68,0.17,0.65,0.21,0.75,0.18,0.6,0.01,3438.28,0.06,0.59,0.12,0.46,0.51,3438.28,0.26,0.72,0.44,0.7,0.23,168.51443184913975
5,3,8,1,1,0.1726027397260274,0.1726027397260274,171000.0,0.81,0.24,0.6,0.36,0.54,0.57,3489.94,0.4,3489.91,0.09,0.68,0.28,0.65,0.21,0.75,0.2,0.6,0.01,3489.91,0.06,0.6,0.12,0.46,0.51,3489.91,0.24,0.72,0.44,0.69,0.2,168.31058417963746
5,4,1,1,1,0.1726027397260274,0.1726027397260274,163500.0,0.8,0.27,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,187.3661545949602,,,,
5,4,2,1,1,0.1726027397260274,0.1726027397260274,159250.0,0.78,0.2,5299.45,0.36,5299.47,0.07,0.58,0.15,0.55,0.23,0.62,0.01,5299.46,0.02,0.5,0.23,0.41,0.05,5299.48,0.2,0.65,0.1,0.63,0.21,162.34849031427484,,,,,,
5,4,3,1,1,0.1726027397260274,0.1726027397260274,154000.0,0.77,0.19,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,159.25870601103304,,,,,,
5,4,4,1,1,0.1726027397260274,0.1726027397260274,168000.0,0.81,0.26,2837.26,0.05,2837.26,0.13,0.65,0.16,0.62,0.15,0.74,0.16,0.59,0.03,2837.26,0.11,0.55,0.17,0.48,0.53,2837.27,0.29,0.65,0.45,0.65,0.25,189.26474485496806,,,,
5,4,5,1,1,0.1726027397260274,0.1726027397260274,165075.0,0.8,0.12,2836.99,0.04,2837.0,0.13,0.68,0.2,0.65,0.18,0.77,0.16,0.58,0.01,2836.99,0.11,0.56,0.15,0.48,0.08,2837.0,0.29,0.68,0.45,0.68,0.25,179.59023054830928,,,,
5,4,6,1,1,0.1726027397260274,0.1726027397260274,167250.0,0.82,0.26,2948.25,0.04,2948.26,0.13,0.68,0.21,0.65,0.19,0.76,0.17,0.6,0.45,2948.25,0.11,0.57,0.14,0.5,0.5,2948.26,0.28,0.7,0.46,0.7,0.25,178.64963724999402,,,,
5,4,7,1,1,0.1726027397260274,0.1726027397260274,169995.0,0.8,0.26,2847.89,0.39,2847.9,0.12,0.67,0.15,0.65,0.2,0.75,0.15,0.61,0.45,2847.89,0.09,0.57,0.14,0.48,0.49,2847.91,0.29,0.68,0.44,0.67,0.25,190.81804019371475,,,,
5,4,8,1,1,0.1726027397260274,0.1726027397260274,175000.0,0.79,0.24,3093.64,0.04,3093.65,0.11,0.66,0.13,0.64,0.19,0.75,0.16,0.6,0.42,3093.65,0.07,0.56,0.13,0.44,0.48,3093.66,0.27,0.67,0.41,0.65,0.22,190.0620342718293,,,,
5,5,1,1,1,0.1726027397260274,0.1726027397260274,163500.0,0.8,0.27,0.55,0.44,0.51,0.6,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.60805441247575
5,5,2,1,1,0.1726027397260274,0.1726027397260274,159250.0,0.78,0.2,0.61,0.32,0.54,0.63,5299.45,0.36,5299.47,0.07,0.58,0.15,0.55,0.23,0.62,0.01,5299.46,0.02,0.5,0.23,0.41,0.05,5299.48,0.2,0.65,0.1,0.63,0.21,161.50541616484801,,
5,5,3,1,1,0.1726027397260274,0.1726027397260274,154000.0,0.77,0.19,0.57,0.39,0.51,0.69,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,157.47858854788095,,
5,5,4,1,1,0.1726027397260274,0.1726027397260274,162450.0,0.8,0.15,0.55,0.38,0.5,0.56,2819.12,0.04,2819.13,0.13,0.65,0.17,0.62,0.14,0.74,0.16,0.61,0.03,2819.12,0.1,0.56,0.16,0.46,0.09,2819.13,0.28,0.66,0.47,0.65,0.25,190.4944511329494
5,5,5,1,1,0.1726027397260274,0.1726027397260274,161500.0,0.8,0.14,0.56,0.34,0.49,0.57,2716.79,0.04,2716.79,0.13,0.69,0.23,0.65,0.21,0.78,0.18,0.6,0.47,2716.79,0.1,0.58,0.15,0.49,0.07,2716.8,0.29,0.69,0.47,0.69,0.26,177.645706628834
5,5,6,1,1,0.1726027397260274,0.1726027397260274,167750.0,0.82,0.27,0.6,0.35,0.52,0.56,2994.38,0.04,2994.39,0.12,0.69,0.17,0.66,0.22,0.77,0.16,0.61,0.46,2994.38,0.1,0.58,0.14,0.47,0.49,2994.39,0.3,0.71,0.46,0.7,0.29,174.8666962030746
5,5,7,1,1,0.1726027397260274,0.1726027397260274,171000.0,0.81,0.26,0.57,0.29,0.48,0.55,2886.87,0.4,2886.88,0.11,0.69,0.18,0.67,0.17,0.79,0.19,0.63,0.01,2886.87,0.07,0.61,0.14,0.47,0.49,2886.88,0.27,0.71,0.46,0.68,0.18,177.3893965754374
5,5,8,1,1,0.1726027397260274,0.1726027397260274,172450.0,0.8,0.25,0.57,0.4,0.48,0.58,2978.31,0.41,2978.32,0.11,0.67,0.16,0.65,0.16,0.76,0.14,0.62,0.02,2978.31,0.06,0.61,0.27,0.46,0.49,2978.32,0.24,0.71,0.44,0.68,0.21,187.84105206207096
6,1,1,1,1,0.15616438356164383,0.15616438356164383,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.79,0.0,3575.8,0.0,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.79,0.0,0.56,0.17,0.48,0.08,3575.83,0.0,0.65,0.2,0.64,0.26,186.8517239114639
6,1,2,1,1,0.15616438356164383,0.15616438356164383,159975.0,0.78,0.26,0.61,0.41,0.54,0.63,5103.5,0.0,5103.51,0.0,0.59,0.18,0.56,0.2,0.75,0.17,0.62,0.01,5103.51,0.0,0.52,0.23,0.42,0.05,5103.58,0.0,0.66,0.11,0.64,0.2,155.01772254546503
6,1,3,1,1,0.15616438356164383,0.15616438356164383,159000.0,0.81,0.19,0.6,0.42,0.55,0.62,4638.67,0.0,4638.68,0.0,0.63,0.22,0.59,0.27,0.72,0.22,0.59,0.02,4638.68,0.0,0.52,0.27,0.46,0.55,4638.74,0.0,0.68,0.44,0.66,0.29,160.6421021078443
6,1,4,1,1,0.15616438356164383,0.15616438356164383,165375.0,0.81,0.2,0.57,0.34,0.51,0.57,2727.66,0.0,2727.66,0.0,0.68,0.2,0.65,0.2,0.77,0.17,0.58,0.02,2727.66,0.0,0.56,0.17,0.48,0.08,2727.69,0.0,0.66,0.2,0.65,0.23,182.05902334190608
6,1,5,1,1,0.15616438356164383,0.15616438356164383,165000.0,0.81,0.2,0.57,0.32,0.54,0.58,3314.35,0.0,3314.36,0.0,0.67,0.23,0.63,0.21,0.74,0.25,0.61,0.02,3314.36,0.0,0.58,0.16,0.47,0.08,3314.39,0.0,0.68,0.17,0.71,0.26,170.15855725402645
6,1,6,1,1,0.15616438356164383,0.15616438356164383,167250.0,0.83,0.2,0.59,0.32,0.56,0.59,3769.39,0.0,3769.4,0.0,0.64,0.2,0.61,0.33,0.75,0.19,0.62,0.02,3769.4,0.0,0.56,0.15,0.46,0.07,3769.44,0.0,0.68,0.18,0.72,0.26,162.99367835426207
6,1,7,1,1,0.15616438356164383,0.15616438356164383,173000.0,0.82,0.18,0.58,0.32,0.56,0.56,3941.63,0.0,3941.64,0.0,0.63,0.16,0.6,0.29,0.74,0.28,0.61,0.02,3941.64,0.0,0.55,0.15,0.45,0.08,3941.69,0.0,0.69,0.16,0.72,0.24,164.0320516244764
6,1,8,1,1,0.15616438356164383,0.15616438356164383,172500.0,0.8,0.17,0.57,0.32,0.55,0.61,4287.66,0.0,4287.67,0.0,0.6,0.21,0.6,0.29,0.73,0.29,0.61,0.02,4287.67,0.0,0.53,0.15,0.45,0.08,4287.72,0.0,0.67,0.15,0.7,0.19,162.35469612768867
6,2,1,1,1,0.15616438356164383,0.15616438356164383,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.89,0.05,3575.89,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.89,0.1,0.56,0.17,0.48,0.08,3575.89,0.28,0.65,0.2,0.64,0.26,186.8517239114639
6,2,2,1,1,0.15616438356164383,0.15616438356164383,159975.0,0.78,0.26,0.61,0.41,0.54,0.63,5103.65,0.37,5103.65,0.07,0.59,0.18,0.56,0.2,0.75,0.17,0.62,0.01,5103.64,0.01,0.52,0.23,0.42,0.05,5103.66,0.2,0.66,0.11,0.64,0.2,155.01772254546503
6,2,3,1,1,0.15616438356164383,0.15616438356164383,154000.0,0.76,0.26,0.57,0.39,0.51,0.69,5629.0,0.32,5629.0,0.05,0.54,0.26,0.5,0.22,0.72,0.18,0.59,0.01,5629.0,0.02,0.5,0.26,0.44,0.07,5629.01,0.23,0.64,0.13,0.62,0.25,151.51218133436635
6,2,4,1,1,0.15616438356164383,0.15616438356164383,162450.0,0.79,0.21,0.53,0.33,0.47,0.59,2861.98,0.05,2861.98,0.13,0.66,0.18,0.61,0.16,0.73,0.16,0.6,0.02,2861.98,0.1,0.53,0.16,0.46,0.52,2861.98,0.28,0.66,0.47,0.65,0.24,190.56371260223153
6,2,5,1,1,0.15616438356164383,0.15616438356164383,159500.0,0.81,0.21,0.55,0.35,0.5,0.63,2740.41,0.04,2740.41,0.12,0.67,0.23,0.64,0.26,0.77,0.16,0.6,0.48,2740.41,0.09,0.55,0.15,0.47,0.52,2740.41,0.27,0.67,0.48,0.67,0.28,177.03025193732063
6,2,6,1,1,0.15616438356164383,0.15616438356164383,167250.0,0.82,0.19,0.59,0.4,0.51,0.57,3378.41,0.04,3378.41,0.11,0.66,0.15,0.63,0.2,0.74,0.21,0.59,0.44,3378.41,0.07,0.56,0.13,0.47,0.49,3378.41,0.26,0.69,0.44,0.68,0.26,170.17187202573774
6,2,7,1,1,0.15616438356164383,0.15616438356164383,173250.0,0.82,0.17,0.6,0.31,0.51,0.55,3512.97,0.04,3512.97,0.1,0.67,0.2,0.65,0.2,0.74,0.19,0.59,0.43,3512.97,0.06,0.57,0.12,0.46,0.5,3512.97,0.25,0.71,0.43,0.7,0.21,169.1675383277776
6,2,8,1,1,0.15616438356164383,0.15616438356164383,173750.0,0.81,0.17,0.6,0.34,0.53,0.54,3543.09,0.04,3543.09,0.1,0.68,0.22,0.65,0.24,0.75,0.21,0.61,0.43,3543.09,0.06,0.61,0.26,0.45,0.49,3543.09,0.24,0.72,0.43,0.69,0.2,168.36712039238085
6,3,1,1,1,0.15616438356164383,0.15616438356164383,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.9,0.05,3575.87,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.87,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.8517239114639
6,3,2,1,1,0.15616438356164383,0.15616438356164383,159975.0,0.78,0.26,0.61,0.41,0.54,0.63,5103.68,0.37,5103.63,0.07,0.59,0.18,0.56,0.2,0.75,0.17,0.62,0.01,5103.63,0.01,0.52,0.23,0.42,0.05,5103.64,0.2,0.66,0.11,0.64,0.2,155.01772254546503
6,3,3,1,1,0.15616438356164383,0.15616438356164383,154000.0,0.77,0.26,0.57,0.36,0.52,0.61,5555.68,0.32,5555.62,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.62,0.03,0.5,0.26,0.43,0.06,5555.63,0.23,0.64,0.13,0.62,0.23,151.40221023495016
6,3,4,1,1,0.15616438356164383,0.15616438356164383,163200.0,0.79,0.21,0.54,0.41,0.48,0.57,2886.89,0.05,2886.87,0.13,0.66,0.19,0.63,0.16,0.73,0.14,0.59,0.02,2886.87,0.1,0.54,0.15,0.47,0.51,2886.87,0.29,0.65,0.45,0.64,0.24,189.13436267411657
6,3,5,1,1,0.15616438356164383,0.15616438356164383,161500.0,0.82,0.2,0.59,0.38,0.52,0.55,3170.47,0.04,3170.44,0.14,0.67,0.16,0.63,0.17,0.74,0.15,0.58,0.01,3170.44,0.09,0.56,0.14,0.48,0.08,3170.44,0.28,0.7,0.47,0.7,0.28,168.82720087965296
6,3,6,1,1,0.15616438356164383,0.15616438356164383,169495.0,0.82,0.2,0.59,0.34,0.53,0.55,3334.12,0.04,3334.1,0.13,0.67,0.21,0.63,0.16,0.75,0.23,0.57,0.43,3334.09,0.08,0.56,0.13,0.47,0.5,3334.1,0.29,0.7,0.44,0.71,0.27,170.20655951933585
6,3,7,1,1,0.15616438356164383,0.15616438356164383,172200.0,0.82,0.18,0.6,0.27,0.53,0.62,3416.68,0.4,3416.65,0.09,0.68,0.19,0.65,0.21,0.75,0.2,0.6,0.01,3416.65,0.06,0.6,0.12,0.46,0.51,3416.66,0.27,0.72,0.44,0.71,0.26,168.83667209986908
6,3,8,1,1,0.15616438356164383,0.15616438356164383,171500.0,0.81,0.17,0.6,0.36,0.53,0.56,3489.14,0.4,3489.11,0.09,0.67,0.23,0.65,0.21,0.75,0.22,0.6,0.01,3489.11,0.06,0.6,0.12,0.46,0.51,3489.11,0.24,0.72,0.43,0.7,0.21,168.41766877451718
6,4,1,1,1,0.15616438356164383,0.15616438356164383,163500.0,0.8,0.21,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,187.63341240105808,,,,
6,4,2,1,1,0.15616438356164383,0.15616438356164383,159975.0,0.78,0.26,5103.6,0.37,5103.62,0.07,0.59,0.18,0.56,0.2,0.62,0.01,5103.61,0.01,0.52,0.23,0.42,0.05,5103.63,0.2,0.66,0.11,0.64,0.2,163.17044048903827,,,,,,
6,4,3,1,1,0.15616438356164383,0.15616438356164383,154000.0,0.76,0.26,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,159.62907050668315,,,,,,
6,4,4,1,1,0.15616438356164383,0.15616438356164383,165075.0,0.8,0.21,2888.75,0.05,2888.76,0.13,0.65,0.17,0.61,0.15,0.73,0.16,0.6,0.03,2888.75,0.11,0.54,0.17,0.48,0.08,2888.77,0.29,0.65,0.45,0.65,0.24,189.36348477979732,,,,
6,4,5,1,1,0.15616438356164383,0.15616438356164383,165000.0,0.79,0.18,2822.88,0.04,2822.89,0.13,0.68,0.2,0.65,0.2,0.77,0.14,0.58,0.01,2822.89,0.11,0.56,0.15,0.48,0.08,2822.9,0.29,0.68,0.45,0.68,0.25,179.89936851269826,,,,
6,4,6,1,1,0.15616438356164383,0.15616438356164383,166075.0,0.82,0.2,2944.32,0.04,2944.33,0.13,0.68,0.19,0.65,0.18,0.76,0.16,0.6,0.45,2944.32,0.11,0.56,0.14,0.5,0.51,2944.33,0.28,0.7,0.46,0.7,0.24,179.00986127434308,,,,
6,4,7,1,1,0.15616438356164383,0.15616438356164383,169495.0,0.8,0.2,2836.33,0.38,2836.34,0.12,0.67,0.16,0.64,0.18,0.75,0.15,0.61,0.45,2836.33,0.08,0.57,0.14,0.49,0.48,2836.35,0.3,0.68,0.44,0.67,0.24,190.42521178067082,,,,
6,4,8,1,1,0.15616438356164383,0.15616438356164383,175000.0,0.79,0.17,3086.25,0.04,3086.26,0.11,0.66,0.15,0.64,0.18,0.75,0.15,0.6,0.42,3086.25,0.07,0.57,0.13,0.44,0.48,3086.26,0.27,0.67,0.41,0.65,0.21,190.57917779423067,,,,
6,5,1,1,1,0.15616438356164383,0.15616438356164383,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.8517239114639
6,5,2,1,1,0.15616438356164383,0.15616438356164383,159975.0,0.78,0.26,0.61,0.41,0.54,0.63,5103.6,0.37,5103.62,0.07,0.59,0.18,0.56,0.2,0.62,0.01,5103.61,0.01,0.52,0.23,0.42,0.05,5103.63,0.2,0.66,0.11,0.64,0.2,162.299146659216,,
6,5,3,1,1,0.15616438356164383,0.15616438356164383,154000.0,0.76,0.26,0.57,0.39,0.51,0.69,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,157.77422605947885,,
6,5,4,1,1,0.15616438356164383,0.15616438356164383,162900.0,0.79,0.21,0.54,0.33,0.49,0.56,2850.99,0.04,2851.0,0.13,0.65,0.15,0.62,0.14,0.74,0.15,0.6,0.03,2850.99,0.1,0.57,0.16,0.46,0.09,2851.0,0.28,0.66,0.46,0.65,0.24,190.09327152312886
6,5,5,1,1,0.15616438356164383,0.15616438356164383,160000.0,0.8,0.21,0.56,0.38,0.5,0.57,2672.83,0.04,2672.84,0.13,0.69,0.22,0.65,0.23,0.78,0.16,0.61,0.47,2672.84,0.1,0.58,0.15,0.5,0.07,2672.85,0.3,0.69,0.47,0.69,0.24,177.84140277755716
6,5,6,1,1,0.15616438356164383,0.15616438356164383,165375.0,0.82,0.21,0.61,0.38,0.52,0.59,2975.4,0.04,2975.41,0.12,0.69,0.21,0.66,0.23,0.77,0.16,0.61,0.46,2975.41,0.1,0.58,0.14,0.48,0.49,2975.42,0.3,0.71,0.47,0.7,0.27,173.82163174982654
6,5,7,1,1,0.15616438356164383,0.15616438356164383,171500.0,0.81,0.19,0.57,0.33,0.48,0.55,2907.17,0.4,2907.18,0.11,0.69,0.14,0.66,0.21,0.79,0.16,0.63,0.01,2907.17,0.07,0.61,0.14,0.47,0.49,2907.18,0.27,0.7,0.45,0.68,0.23,177.70278887822548
6,5,8,1,1,0.15616438356164383,0.15616438356164383,172500.0,0.8,0.18,0.57,0.3,0.48,0.55,2982.63,0.04,2982.64,0.11,0.67,0.15,0.65,0.15,0.76,0.14,0.62,0.01,2982.63,0.06,0.61,0.27,0.46,0.49,2982.64,0.24,0.71,0.44,0.68,0.2,187.9307646012084
7,1,1,1,1,0.16164383561643836,0.16164383561643836,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.79,0.0,3575.8,0.0,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.79,0.0,0.56,0.17,0.48,0.08,3575.83,0.0,0.65,0.2,0.64,0.26,186.76727243566665
7,1,2,1,1,0.16164383561643836,0.16164383561643836,160750.0,0.78,0.16,0.6,0.37,0.54,0.58,4977.6,0.0,4977.61,0.0,0.59,0.16,0.56,0.25,0.75,0.2,0.62,0.01,4977.61,0.0,0.52,0.23,0.42,0.05,4977.68,0.0,0.66,0.11,0.64,0.2,156.16314811107497
7,1,3,1,1,0.16164383561643836,0.16164383561643836,159000.0,0.81,0.2,0.6,0.42,0.55,0.62,4638.67,0.0,4638.68,0.0,0.63,0.22,0.59,0.27,0.72,0.22,0.59,0.02,4638.68,0.0,0.52,0.27,0.46,0.55,4638.74,0.0,0.68,0.44,0.66,0.29,160.58147926391499
7,1,4,1,1,0.16164383561643836,0.16164383561643836,165375.0,0.81,0.21,0.57,0.34,0.51,0.57,2727.66,0.0,2727.66,0.0,0.68,0.2,0.65,0.2,0.77,0.17,0.58,0.02,2727.66,0.0,0.56,0.17,0.48,0.08,2727.69,0.0,0.66,0.2,0.65,0.23,181.9471682215613
7,1,5,1,1,0.16164383561643836,0.16164383561643836,165000.0,0.81,0.21,0.57,0.32,0.54,0.58,3314.35,0.0,3314.36,0.0,0.67,0.23,0.63,0.21,0.74,0.25,0.61,0.02,3314.36,0.0,0.58,0.16,0.47,0.08,3314.39,0.0,0.68,0.17,0.71,0.26,170.0721679102027
7,1,6,1,1,0.16164383561643836,0.16164383561643836,167250.0,0.83,0.2,0.59,0.32,0.56,0.59,3769.39,0.0,3769.4,0.0,0.64,0.2,0.61,0.33,0.75,0.19,0.62,0.02,3769.4,0.0,0.56,0.15,0.46,0.07,3769.44,0.0,0.68,0.18,0.72,0.26,162.9406147239869
7,1,7,1,1,0.16164383561643836,0.16164383561643836,173000.0,0.82,0.18,0.58,0.32,0.56,0.56,3941.63,0.0,3941.64,0.0,0.63,0.16,0.6,0.29,0.74,0.28,0.61,0.02,3941.64,0.0,0.55,0.15,0.45,0.08,3941.69,0.0,0.69,0.16,0.72,0.24,163.98385164044774
7,1,8,1,1,0.16164383561643836,0.16164383561643836,172500.0,0.8,0.17,0.57,0.32,0.55,0.61,4287.66,0.0,4287.67,0.0,0.6,0.21,0.6,0.29,0.73,0.29,0.61,0.02,4287.67,0.0,0.53,0.15,0.45,0.08,4287.72,0.0,0.67,0.15,0.7,0.19,162.305608692568
7,2,1,1,1,0.16164383561643836,0.16164383561643836,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.89,0.05,3575.89,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.89,0.1,0.56,0.17,0.48,0.08,3575.89,0.28,0.65,0.2,0.64,0.26,186.76727243566665
