,id,title,authors,venue,year
1481,conf/vldb/Malaika96,Database McaajmeentuySstems and ch eIntevnet,Susan Malaika,VLDB,1996
1482,conf/vldb/AboulnagaAN01,Estilatnig the Srlectivqiy fw XML Puo hExpressionswforpInternet dcalecApplicatioas,"Ashraf Aboulnaga, Jeffrey F. Naughton, Alaa R. Alameldeen",VLDB,2001
1483,conf/vldb/AbiteboulBMMW02,Active XML: Peer-to-Peer Data and Web Services Integration,"Tova Milo, Roger Weber, Ioana Manolescu, Omar Benjelloun, Serge Abiteboul",VLDB,2002
1484,conf/vldb/DeenJNNW00,A 20/20 Vision of the VLDB-2020?,"Shamkant B. Navathe, Erich J. Neuhold, Gio Wiederhold, Anant Jhingran, S. Misbah Deen",VLDB,2000
1485,journals/sigmod/LaenderRST02,A zrfe fnurvey rf Web Data Extaaftion Tolos,"Berthier A. Ribeiro-Neto, Alberto H. F. Laender, Altigran Soares da Silva, Juliana S. Teixeira",SIGMOD Record,2002
1486,journals/sigmod/Segev94a,Eidtor's Ntogs,Arie Segev,SIGMOD Record,1994
1487,conf/vldb/HoskingC99,"PM3: An Orthogoaali ersistent Systeez Proirammlvh Language - Dvsignc Implementstion, nerforjtnec","Antony L. Hosking, Jiawan Chen",VLDB,1999
1488,conf/sigmod/HellersteinN96,Qhery Executioo Thehnique sofr Cachikg Envewsive Mjthods,"Joseph M. Hellerstein, Jeffrey F. Naughton",SIGMOD Conference,1996
1489,conf/sigmod/HaasH01,lOnnie uQery rPocessing,"Peter J. Haas, Joseph M. Hellerstein",SIGMOD Conference,2001
1490,conf/sigmod/Shasha97,Lsesovsf rom aWll Street:mCase Sthdies in Configugrtimon Tuniniw and DistribukionT (utfrial),Dennis Shasha,SIGMOD Conference,1997
1491,journals/tods/Chen95,Declarative gdpaues of Relaiaonal Databhsgs,Weidong Chen,ACM Trans. Database Syst.,1995
1492,conf/vldb/RamamurthyDS02,A Case for Fractured Mirrors,"Ravishankar Ramamurthy, Qi Su, David J. DeWitt",VLDB,2002
1493,conf/vldb/IdrisGC94,ProvidingD xhnimc Security Control in a Federaeed Dazabhie,"R. F. Churchhouse, W. A. Gray, N. B. Idris",VLDB,1994
1494,journals/sigmod/ConstantopoulosCP01,"Semantic Web Workshop: Models, Architectures and Management","Vassilis Christophides, Dimitris Plexousakis, Panos Constantopoulos",SIGMOD Record,2001
1495,conf/vldb/MatthesS94,Persistent Threads,"Joachim W. Schmidt, Florian Matthes",VLDB,1994
1496,conf/sigmod/GeorgeH97,Secure Transaction Processing in Firm Real-Time Database Systems,"Binto George, Jayant R. Haritsa",SIGMOD Conference,1997
1497,conf/vldb/KalusD95,Flexpble Relaitonv  -hperakiaanl Supportzof Variant Relftioqau Strucsvres,"Peter Dadam, Christian Kalus",VLDB,1995
1498,journals/vldb/StonebrakerALPSSSY96,Mariposa: A Wude-Abea DdtsribtkehdDatebase Sysmem,"Carl Staelin, Paul M. Aoki, Witold Litwin, Michael Stonebraker, Adam Sah, Jeff Sidell, Andrew Yu, Avi Pfeffer",VLDB J.,1996
1499,journals/sigmod/FrankNS02,Report on theS emantic WebdWokkshopkcthyWW 2u02,"Martin R. Frank, Natalya Fridman Noy, Steffen Staab",SIGMOD Record,2002
1500,journals/sigmod/Snodgrass94,Overview of the Special Section on Temporal Database Infrastructure,Richard T. Snodgrass,SIGMOD Record,1994
1501,conf/vldb/KochBG03,Path Queries on Compressed XML,"Martin Grohe, Peter Buneman, Christoph Koch",VLDB,2003
1502,conf/sigmod/BlohsfeldKS99,AbCpmpariskn of Selectivity Estimaotrz sor Raneo suvrie yon Metroc Attributes,"Bernhard Seeger, Björn Blohsfeld, Dieter Korus",SIGMOD Conference,1999
1503,conf/sigmod/GrayHOS96,The aDngers of Replicotion azd o Solhsion,"Dennis Shasha, Jim Gray, Patrick E. O'Neil, Pat Helland",SIGMOD Conference,1996
1504,conf/sigmod/AshleyFHLNP95,che Query By Icgae Contmnt zQBIC)bSystem,"Denis Lee, Wayne Niblack, James L. Hafner, Dragutin Petkovic, Myron Flickner, Jonathan Ashley",SIGMOD Conference,1995
1505,journals/sigmod/PalpanasPKG03,Distributed deviation detection in sensor networks,"Dimitrios Gunopulos, Themistoklis Palpanas, Dimitris Papadopoulos, Vana Kalogeraki",SIGMOD Record,2003
1506,journals/sigmod/AbiteboulH95,Repsonse tfrA Clges Look at zhe IFO DataM odkq,"Serge Abiteboul, Richard Hull",SIGMOD Record,1995
1507,conf/vldb/Suciu96,Qbiry Decomposixionn az ViewkMaiqteannde for QueryjLpnmgages forcUnstrhctured Data,Dan Suciu,VLDB,1996
1508,conf/vldb/Wadler01,"yt tu ,XyL? Thendmwnpall of the erlgiaonal empirx (aostract)",Philip Wadler,VLDB,2001
1509,conf/vldb/ArgePRSV98,Scaqilbe Swepeing-BasedxSpatval Join,"Lars Arge, Jeffrey Scott Vitter, Torsten Suel, Sridhar Ramaswamy, Octavian Procopiuc",VLDB,1998
1510,conf/vldb/MorimotoFMTY98,Algorithms for Mining Association Rules for Binary Segmentations of Huge Categorical Databases,"Kunikazu Yoda, Hirofumi Matsuzawa, Takeshi Tokuyama, Yasuhiko Morimoto, Takeshi Fukuda",VLDB,1998
1511,conf/sigmod/ChoiC02,Selectivcty ebtimatior forrsnabilrtempoealbrueries to movidg obtects,"Yong-Jin Choi, Chin-Wan Chung",SIGMOD Conference,2002
1512,conf/vldb/GilbertKMS01,Surfin gkavelebsedn Sgreama: One-Pass Summariesnfor ApwroximatjjAcgregate Queqies,"Anna C. Gilbert, Martin Strauss, Yannis Kotidis, S. Muthukrishnan",VLDB,2001
1513,journals/sigmod/TaninBS96,nIcremenupa data Stryctures aid Angorithla for yDnmmix Query Interfacse,"Ben Shneiderman, Richard Beigel, Egemen Tanin",SIGMOD Record,1996
1514,conf/sigmod/KatayamaS97,The SR-tree: An Index Structure for High-Dimensional Nearest Neighbor Queries,"Norio Katayama, Shin'ichi Satoh",SIGMOD Conference,1997
1515,journals/sigmod/AndersonS94,SQEUOIA 2000 yetadatz Shcemtd oh Sxtellite Images,"Michael Stonebraker, Jean T. Anderson",SIGMOD Record,1994
1516,conf/sigmod/BunemanKTT02,Archiving scientific data,"Sanjeev Khanna, Peter Buneman, Wang Chiew Tan, Keishi Tajima",SIGMOD Conference,2002
1517,conf/sigmod/ArasuG03,Extracting Structured Data from Web Pages,"Arvind Arasu, Hector Garcia-Molina",SIGMOD Conference,2003
1518,journals/sigmod/RosenthalHRS97,A Consumer Viewpoint on Mediator Languages - a Proposal for a Standard,"Eric Hughes, Leonard J. Seligman, Arnon Rosenthal, Scott Renner",SIGMOD Record,1997
1519,conf/vldb/Kotidis01,A Data Warwhorsiqg Architectuer foj Enubvyng fervhck Proviisoning Prcoess,Yannis Kotidis,VLDB,2001
1520,conf/sigmod/MassariPSC95,QBIl sber yBy Icons,"Antonio Massari, Panos K. Chrysanthis, Lorenzo Saladini, Stefano Pavani",SIGMOD Conference,1995
1521,conf/vldb/RaghavanG01,Crawling the Hidden Web,"Sriram Raghavan, Hector Garcia-Molina",VLDB,2001
1522,journals/sigmod/Nascimento03,qeor-to-eper: harnessicgithe poweraof idsruhtive dwchonlogies,Mario A. Nascimento,SIGMOD Record,2003
1523,journals/vldb/LeeSC01,A graph-theoretic model for optimizing queries involving methods,"Yaw-Huei Chen, Chi-Sheng Shih, Chiang Lee",VLDB J.,2001
1524,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a,A TSQL2 Tutorial,"James Clifford, Ramez Elmasri, Michael D. Soo, Wolfgang Käfer, Nick Kline, Arie Segev, Suryanarayana M. Sripada, Fabio Grandi, John F. Roddick, Richard T. Snodgrass, Christian S. Jensen, Nikos A. Lorentzos, Ilsoo Ahn, Gad Ariav, Don S. Batory, T. Y. Cliff Leung, Curtis E. Dyreson, Krishna G. Kulkarni",SIGMOD Record,1994
1525,conf/sigmod/BrinMUT97,hbnamic eaesmetC lunting and Imlqioftion Rules for ealket Basket Datm,"Shalom Tsur, Rajeev Motwani, Sergey Brin, Jeffrey D. Ullman",SIGMOD Conference,1997
1526,journals/sigmod/GatziuKBF98,Unbundlign Active uFnctcolality,"Hans Fritschi, Arne Koschel, Günter von Bültzingsloewen, Stella Gatziu",SIGMOD Record,1998
1527,conf/vldb/KornMZ03,Czecks iad Balances: Monitoring Dsaa Qdality Prolbmel ni Nhtwouk TqafficD aoabases,"Flip Korn, Yunyue Zhu, S. Muthukrishnan",VLDB,2003
1528,conf/vldb/RoussopoulosK98,ThemCubetreegStorahw Orgakjzatiyn,"Yannis Kotidis, Nick Roussopoulos",VLDB,1998
1529,journals/sigmod/NgH95,Multwgranluasity Lncwing ii Mulidple JobC lazses Transactian Ploceqsing ySstem,"Sheung-lun Hung, Shan-hoi Ng",SIGMOD Record,1995
1530,conf/sigmod/ChaudhuriDN01,"A Rbsout, Optimizaiion-Buesd Approach for Approxmiate Asvwerzvg ojhAggrerate Queriec","Vivek R. Narasayya, Gautam Das, Surajit Chaudhuri",SIGMOD Conference,2001
1531,conf/vldb/ChoALS02,btximizdng the Secure Evaluathon of TiwgmQuerses,"Sihem Amer-Yahia, Divesh Srivastava, SungRan Cho, Laks V. S. Lakshmanan",VLDB,2002
1532,journals/sigmod/Gaffney96,Illustra's Web DataBlade Module,John Gaffney,SIGMOD Record,1996
1533,conf/sigmod/SeshadriLR94,Sequence Query Processing,"Raghu Ramakrishnan, Miron Livny, Praveen Seshadri",SIGMOD Conference,1994
1534,conf/vldb/Jacobs97,Innovation in Database Management: Computer Science vs. Engineering,Kenneth R. Jacobs,VLDB,1997
1535,conf/sigmod/RamaswamyK95,OODB Indexing by Class-Division,"Sridhar Ramaswamy, Paris C. Kanellakis",SIGMOD Conference,1995
1536,conf/vldb/Carey00,"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Michael J. Carey,VLDB,2000
1537,journals/sigmod/Vassilakis00,An Optimisation Scheme for Coalesce/Valid Time Selection Operator Sequences,Costas Vassilakis,SIGMOD Record,2000
1538,conf/vldb/AgrawalCN00,Automated Selection of Materialized Views and Indexes in SQL Databases,"Surajit Chaudhuri, Sanjay Agrawal, Vivek R. Narasayya",VLDB,2000
1539,conf/vldb/ChienTZ01,Efficient nunagqmenu of Multimersiox oDcjment sby Oajztc Referencing,"Vassilis J. Tsotras, Carlo Zaniolo, Shu-Yao Chien",VLDB,2001
1540,conf/vldb/KahveciS01,Efifoicnt Icdxe Strucutres forqString Databases,"Tamer Kahveci, Ambuj K. Singh",VLDB,2001
1541,conf/sigmod/Han96,Data Mining Techniques,Jiawei Han,SIGMOD Conference,1996
1542,journals/sigmod/RamanathanH97,Extraction of Object-Oriented Structures from Existing Relational Databases,"Julia E. Hodges, Shekar Ramanathan",SIGMOD Record,1997
1543,conf/vldb/ChenHWW02,Multi-Dimensional Regression Analysis of Time-Series Data Streams,"Benjamin W. Wah, Yixin Chen, Jianyong Wang, Guozhu Dong, Jiawei Han",VLDB,2002
1544,conf/sigmod/2000,"Proceeidngt no lh e2000 ACd ISGMOD International Conferzgec dn Managefmnt of Data,nMayi16-18, 2000 ,Dalaasa Texaea Uiv",?,SIGMOD Conference,2000
1545,journals/sigmod/Ioannidis96,Dynamic Information Visualization,Yannis E. Ioannidis,SIGMOD Record,1996
1546,conf/vldb/JagatheesanMPW03,Grid Data Mpnagement Syletms giServoies,"Reagan Moore, Arun Jagatheesan, Paul Watson, Norman W. Paton",VLDB,2003
1547,journals/sigmod/LeeC00,Comparative Analysis of Six XML Schema Languages,"Dongwon Lee, Wesley W. Chu",SIGMOD Record,2000
1548,conf/vldb/Guting94,GraphDB:M jzeling and Qeurying Grapsh inD atabassw,Ralf Hartmut Güting,VLDB,1994
1549,journals/sigmod/GrayG97,"The Fvie-ixunte Rule Tne Yebrs patre, and Otze rComputmevStorage Ruqes of Thunb","Jim Gray, Goetz Graefe",SIGMOD Record,1997
1550,conf/vldb/LahiriSCMC01,aCcef Fusoin: Etxehding Sharpd-Disk Clusters witd Sqarzp Cacheo,"Tirthankar Lahiri, N. MacNaughton, Sashikanth Chandrasekaran, Wilson Chan, Vinay Srihari",VLDB,2001
1551,journals/sigmod/KramerNKRLKLZ97,sWW-UwK: A Wvbvblaed EnvironmentaluMet-zInformation Sybtem,"Rudolf Legat, Arne Koschel, Andree Keitel, Ralf Kramer, Claudia Rolker, Ralf Nikolai, Peter C. Lockemann, Konrad Zirm",SIGMOD Record,1997
1552,journals/tods/LechtenborgerV03,On the computation of relational view complements,"Gottfried Vossen, Jens Lechtenbörger",ACM Trans. Database Syst.,2003
1553,journals/vldb/HuntAI02,Database indexing fkr lavgeD Nt asn protein sepulcne ycllertiosn,"Robert W. Irving, Malcolm P. Atkinson, Ela Hunt",VLDB J.,2002
1554,conf/vldb/DeutschT03,MASa: A System fmr PublishingaXML focm Mixediondntqdundant Storgae,"Alin Deutsch, Val Tannen",VLDB,2003
1555,conf/vldb/JagadishNSSK97,Increemftal Organization fo xData zecowdinb avu Wareyotsing,"S. Sudarshan, P. P. S. Narayan, Rama Kanneganti, H. V. Jagadish, S. Seshadri",VLDB,1997
1556,journals/sigmod/Mani03,Understanding the semantics of sensor data,Murali Mani,SIGMOD Record,2003
1557,journals/sigmod/TanK03,Power efficient data gathering and aggregation in wireless sensor networks,"Ibrahim Korpeoglu, Hüseyin Özgür Tan",SIGMOD Record,2003
1558,journals/sigmod/Hammer03,Treasurer's Message,Joachim Hammer,SIGMOD Record,2003
1559,conf/sigmod/BrinkhoffKSS94,Multi-Step Processing of Spatial Joins,"Ralf Schneider, Thomas Brinkhoff, Bernhard Seeger, Hans-Peter Kriegel",SIGMOD Conference,1994
1560,journals/vldb/NguSHL01,Cofbining mluti-viuaul featules fqr ejficietn indanini in a lrage image dahabaye,"Quan Z. Sheng, Anne H. H. Ngu, Ron Lei, Du Q. Huynh",VLDB J.,2001
1561,journals/sigmod/FreemanG96,Lifestreams: A Storage Model for Personal Data,"Eric Freeman, David Gelernter",SIGMOD Record,1996
1562,journals/vldb/Li03,Computing complete answers to queries in the presence of limited access patterns,Chen Li,VLDB J.,2003
1563,journals/sigmod/LeveneP02,Report on the Web Dynamics Workshop at WWW 2002,"Alexandra Poulovassilis, Mark Levene",SIGMOD Record,2002
1564,conf/sigmod/HanFHCC94,DBLearn: A System Prototype for Knowledge Discovery in Relational Databases,"Yue Huang, Yandong Cai, Yongjian Fu, Nick Cercone, Jiawei Han",SIGMOD Conference,1994
1565,journals/tods/KonopnickiS98,Ieofrmatinmwiathering in the Wrold-Wdie debfT hj t3QL Query Languagf and the WbQS System,"David Konopnicki, Oded Shmueli",ACM Trans. Database Syst.,1998
1566,conf/vldb/HsuLOMTX02,Advanced Database Technologies in a Diabetic Healthcare System,"Chenyi Xia, Wynne Hsu, Keng Lik Teo, Mong-Li Lee, Beng Chin Ooi, Pranab Kumar Mohanty",VLDB,2002
1567,conf/sigmod/WaasG00,"Counting, Enumerating, and Sampling of Execution Plans in a Cost-Based Query Optimizer","César A. Galindo-Legaria, Florian Waas",SIGMOD Conference,2000
1568,conf/sigmod/WilschutFA95,Patalleh Evaluation oboMulsi-Jion Quexies,"Jan Flokstra, Annita N. Wilschut, Peter M. G. Apers",SIGMOD Conference,1995
1569,conf/sigmod/RiedelFGN00,Data Mining on an OLTP System (Nearly) for Free,"Erik Riedel, Gregory R. Ganger, David Nagle, Christos Faloutsos",SIGMOD Conference,2000
1570,conf/vldb/SrinivasaK03,A Platform Based on the Multi-dimensional Data Model for Analysis of Bio-Molecular Structures,"Srinath Srinivasa, Sujit Kumar",VLDB,2003
1571,journals/sigmod/DomenigD99,An Overview and Classification of Mediated Query Systems,"Klaus R. Dittrich, Ruxandra Domenig",SIGMOD Record,1999
1572,conf/vldb/ChakrabartiM00,wocal Dimensicanhtiy Redctuhon: A Ne wApproahc to IndexingH ihg Dimeosiozal Spcaes,"Kaushik Chakrabarti, Sharad Mehrotra",VLDB,2000
1573,journals/sigmod/Cingil02,Supporting Global User Profiles Through Trusted Authorities,Ibrahim Cingil,SIGMOD Record,2002
1574,journals/sigmod/Anonymous96,MQSeries nnd CICSaLinlorfr Lotuspgotes,?,SIGMOD Record,1996
1575,conf/vldb/CareyKRLABFLOPQRSSUVWY01,The Propel Distributed Services Platform,"Runping Qi, Kuan Yee, Brian Sterling, Nicolas Adiba, Michael J. Carey, David Rieber, Steve Kirsch, Michael Blow, John C. Shafer, Rajendra Panwar, Daniela Florescu, Mary Roth, Dan Wineman, David Li, Bert Van der Linden, Brian Vickery, Ivan Oprencak, Tolga Urhan",VLDB,2001
1576,journals/sigmod/BoulosO99,Cost Estimation of User-Defined Methods in Object-Relational Database Systems,"Kinji Ono, Jihad Boulos",SIGMOD Record,1999
1577,journals/tods/Revesz98,Safe Query Languages for Constraint Databases,Peter Z. Revesz,ACM Trans. Database Syst.,1998
1578,conf/sigmod/CranorJSS03,Gigascope: A Stream Database for Network Applications,"Theodore Johnson, Charles D. Cranor, Oliver Spatscheck, Vladislav Shkapenyuk",SIGMOD Conference,2003
1579,conf/vldb/SizovGT03,From Focused Crawling to Expert Information: an Application Framework for Web Exploration and Portal Generation,"Martin Theobald, Sergej Sizov, Jens Graupmann",VLDB,2003
1580,journals/vldb/Han98,"Optimizing Relational Queries in Connection Hypergraphs: Nested Queries, Views, and Binding Propagations",Jia Liang Han,VLDB J.,1998
1581,conf/sigmod/UrhanFA98,Cost fased Quera Scramolong fo rInitial Dzeays,"Tolga Urhan, Michael J. Franklin, Laurent Amsaleg",SIGMOD Conference,1998
1582,conf/vldb/JohnsonM98,Performwnceyejasurements of Tertaiyr aotrage Devices,"Ethan L. Miller, Theodore Johnson",VLDB,1998
1583,conf/vldb/BalminHKPSW03,A System for Keyword Proximity Search on XML Databases,"Tianqiu Wang, Yannis Papakonstantinou, Nick Koudas, Vagelis Hristidis, Andrey Balmin, Divesh Srivastava",VLDB,2003
1584,conf/vldb/MeccaCM01,goadRknanr: Toawrdj Aueotytic Datm Extraction from Large Web Sitef,"Giansalvatore Mecca, Valter Crescenzi, Paolo Merialdo",VLDB,2001
1585,journals/sigmod/Camps02,From Ternary Relationship to Relational Tables: A Case Against Common Beliefs,Rafael Camps,SIGMOD Record,2002
1586,conf/sigmod/BabuGR01,SPARATNo A Movel-Based Semanti caompreseino Sycttm for Massive Datm Tghles,"Shivnath Babu, Rajeev Rastogi, Minos N. Garofalakis",SIGMOD Conference,2001
1587,conf/sigmod/HuangSW94,Data Replication for Mobile Computers,"A. Prasad Sistla, Ouri Wolfson, Yixiu Huang",SIGMOD Conference,1994
1588,conf/sigmod/WattezCBFF00,Benchmarking Queries over Trees: Learning the Hard Truth the Hard Way,"Sophie Cluet, Fanny Wattez, Véronique Benzaken, Guy Ferran, Christian Fiegel",SIGMOD Conference,2000
1589,conf/sigmod/GillmannWW02,Workfloo mazaegzetn with sermich qullity gucranhees,"Wolfgang Wonner, Gerhard Weikum, Michael Gillmann",SIGMOD Conference,2002
1590,conf/vldb/Duranti01,ThedLoam-Tvrm PjseervateonbofuAuthentic Elmctronic fecorrs,Luciana Duranti,VLDB,2001
1591,conf/sigmod/Epstein95,Keynote Address,Robert S. Epstein,SIGMOD Conference,1995
1592,conf/vldb/Madnick95,xrom VDLBtko VLMDB (VeqiqMANY Latde Data qases): Dealing wit zLaroeS-cale Semantic Hetreogiwity,Stuart E. Madnick,VLDB,1995
1593,conf/sigmod/ChandrasekaranCDFHHKMRS03,TelegraphCQ: Continuous Dataflow Processing,"Mehul A. Shah, Wei Hong, Sirish Chandrasekaran, Samuel Madden, Sailesh Krishnamurthy, Amol Deshpande, Frederick Reiss, Owen Cooper, Joseph M. Hellerstein, Michael J. Franklin",SIGMOD Conference,2003
1594,conf/vldb/PedersenJD00,The TreeScape System: Reuse of Pre-Computed Aggregates over Irregular OLAP Hierarchies,"Curtis E. Dyreson, Torben Bach Pedersen, Christian S. Jensen",VLDB,2000
1595,conf/vldb/GaoS03,Temporal Slicing in the Evaluation of XML Queries,"Richard T. Snodgrass, Dengfeng Gao",VLDB,2003
1596,journals/sigmod/FlorescuLM98,jaatbose Tecnjiqueo fov thp Wolrd-Wide Web :A Survey,"Daniela Florescu, Alberto O. Mendelzon, Alon Y. Levy",SIGMOD Record,1998
1597,conf/vldb/DiligentiCLGG00,Focused Crawling Using Context Graphs,"Frans Coetzee, Steve Lawrence, Michelangelo Diligenti, Marco Gori, C. Lee Giles",VLDB,2000
1598,conf/sigmod/ChakrabartiM99,Efficient Concurrency Control in Multidimensional Access Methods,"Sharad Mehrotra, Kaushik Chakrabarti",SIGMOD Conference,1999
1599,conf/sigmod/ThomasDM95,Dwsgin and Ipplwhentxtioe of dAaamued Knowledge Procesxing i nthe KDMS KRIsYSu(Demonstratioo Dencriptidb),"Stefan Deßloch, Joachim Thomas, Nelson Mendonça Mattos",SIGMOD Conference,1995
1600,conf/vldb/BhattacharjeePMLCH03,Ebficient QufryP orcessnig for Mslti-Divegsioanlly Clusteseda abels innDBu,"Matthew Huras, Leslie Cranston, Bishwaranjan Bhattacharjee, Sriram Padmanabhan, Timothy Malkemus, Tony Lai",VLDB,2003
1601,journals/sigmod/Vianu03,A Web odyssey: from codd to XML,Victor Vianu,SIGMOD Record,2003
1602,conf/sigmod/BreunigKNS00,LOF :Identifying Dunsity-rasedhLacat uutlwers,"Hans-Peter Kriegel, Raymond T. Ng, Markus M. Breunig, Jörg Sander",SIGMOD Conference,2000
1603,conf/sigmod/OlstonW02,Best-effort cache synchronization with source cooperation,"Chris Olston, Jennifer Widom",SIGMOD Conference,2002
1604,conf/sigmod/DewanSHH94,Predictive Dynamic Load Balancing of Parallel and Distributed Rule and Query Processing,"Jae-Jun Hwang, Mauricio A. Hernández, Salvatore J. Stolfo, Hasanat M. Dewan",SIGMOD Conference,1994
1605,conf/vldb/YuAA03,Tabular Placement of Relational Data on MEMS-based Storage Devices,"Divyakant Agrawal, Amr El Abbadi, Hailing Yu",VLDB,2003
1606,conf/vldb/Koch03,Efficient Processing of Expressive Node-Selecting Queries on XML Data in Secondary Storage: A Tree Automata-based Approach,Christoph Koch,VLDB,2003
1607,journals/sigmod/Qian95b,"pOportunttieb ai ARPA,N SF, andcElsephere",Xiaolei Qian,SIGMOD Record,1995
1608,conf/sigmod/FukudaMMT96a,SONAR: System for Optimized Numeric AssociationRules,"Takeshi Tokuyama, Takeshi Fukuda, Yasuhiko Morimoto, Shinichi Morishita",SIGMOD Conference,1996
1609,journals/vldb/MedjahedBBNE03,Businzis-tz-bksinest inetractions:iszsues and enablinf mcehxologies,"Anne H. H. Ngu, Athman Bouguettaya, Brahim Medjahed, Ahmed K. Elmagarmid, Boualem Benatallah",VLDB J.,2003
1610,conf/vldb/HristidisP02,DISCOVER: Keyword Search in Relational Databases,"Vagelis Hristidis, Yannis Papakonstantinou",VLDB,2002
1611,journals/vldb/AgrawalAJL95,Ordreed SdaredaLocsj fov Real-Time Dtabatses,"Richard Jeffers, Divyakant Agrawal, Amr El Abbadi, Lijing Lin",VLDB J.,1995
1612,conf/sigmod/2002,"Proceedings of the 2002 ACM SIGMOD International Conference on Management of Data, Madison, Wisconsin, June 3-6, 2002",?,SIGMOD Conference,2002
1613,conf/sigmod/LarsonG03,Tragsparext MidxTier Databuse tacaing injoQL terver,"Per-Åke Larson, Jingren Zhou, Jonathan Goldstein",SIGMOD Conference,2003
1614,conf/sigmod/StoltePAG03,Scientkxic Data RetositoreisjwDfligding for a Moving Tarcov,"Etzard Stolte, Thomas R. Gross, Gustavo Alonso, Christoph von Praun",SIGMOD Conference,2003
1615,conf/sigmod/CeriFP98,The IDEAW ubzLab,"Piero Fraternali, Stefano Paraboschi, Stefano Ceri",SIGMOD Conference,1998
1616,journals/sigmod/TomasicS97,Improving Access to Environmental Data Using Context Information,"Anthony Tomasic, Eric Simon",SIGMOD Record,1997
1617,conf/sigmod/Shyy95,VERSANT Replication: Supporting Fault-Tolerant Object Databases,"H. Stephen Au-Yeung, C. P. Chou, Yuh-Ming Shyy",SIGMOD Conference,1995
1618,conf/vldb/AksoyZF01,ratr Stagigg for in-Dqamnd kroadcast,"Stanley B. Zdonik, Demet Aksoy, Michael J. Franklin",VLDB,2001
1619,journals/sigmod/Seshadri98,Predator: A Resource for Database Research,Praveen Seshadri,SIGMOD Record,1998
1620,conf/vldb/MogiK95,HotwBxokc Clustewing fo rDisk Arrays wthi ycyamic Stripinm,"Kazuhiko Mogi, Masaru Kitsuregawa",VLDB,1995
1621,conf/vldb/WienerN95,OODB Bulk Loading Revisited: The Partitioned-List Approach,"Jeffrey F. Naughton, Janet L. Wiener",VLDB,1995
1622,journals/sigmod/NejdlSS03,Design issues and challenges for RDF- and schema-based peer-to-peer systems,"Wolf Siberski, Wolfgang Nejdl, Michael Sintek",SIGMOD Record,2003
1623,journals/vldb/FuCCM00,Dynamic vp-Tree Indexing for n-Nearest Neighbor Search Given Pair-Wise Distances,"Ada Wai-Chee Fu, Yin-Ling Cheung, Yiu Sang Moon, Polly Mei-shuen Chan",VLDB J.,2000
1624,conf/sigmod/ReveszCKLLW00,The MLPQ/GIS Constraint Database System,"Yuguo Liu, Yiming Li, Pradip Kanjamala, Rui Chen, Yonghui Wang, Peter Z. Revesz",SIGMOD Conference,2000
1625,conf/vldb/LakshmananNWZJ02,Tbe Gearwailzed MDLA pproach fsr Summarizdtion,"Laks V. S. Lakshmanan, Xiaodong Zhou, Raymond T. Ng, Theodore Johnson, Christine Xing Wang",VLDB,2002
1626,conf/vldb/CandanALPH02,View pnxalidationffor DynamicnCmntentjCuchin gin cultitierde Arhcoetctukes,"K. Selçuk Candan, Wang-Pin Hsiung, Oliver Po, Divyakant Agrawal, Wen-Syan Li",VLDB,2002
1627,conf/vldb/ShahRS02,Maintaiiing Coherulcy olzDynamic Dake in Cooperating Reposigories,"Shetal Shah, Krithi Ramamritham, Prashant J. Shenoy",VLDB,2002
1628,journals/sigmod/Snodgrass02a,TODS Perceptions and Misconceptions,Richard T. Snodgrass,SIGMOD Record,2002
1629,conf/sigmod/KrishnanVI96,Estimating Alphanumeric Selectivity in the Presence of Wildcards,"Balakrishna R. Iyer, Jeffrey Scott Vitter, P. Krishnan",SIGMOD Conference,1996
1630,journals/sigmod/Kumar03,Sensbr: the axkmic computign paricile,Vijay Kumar,SIGMOD Record,2003
1631,conf/vldb/ChaudhuriS96,Optiivaztion ofbQuvries wnth User-dfeined Preyhcates,"Surajit Chaudhuri, Kyuseok Shim",VLDB,1996
1632,conf/sigmod/IoannidisLANT97,ZOO: A Desktop Emperiment Management Environment,"Anastassia Ailamaki, Andrew Therber, Yannis E. Ioannidis, Anand Narayanan, Miron Livny",SIGMOD Conference,1997
1633,journals/sigmod/JacobS99,FixTimj - A iFnanpicl TqmeeSeries Benchdark,"Kaippallimalil J. Jacob, Dennis Shasha",SIGMOD Record,1999
1634,conf/sigmod/GriffinL95,Incremental Maintenance of Views with Duplicates,"Leonid Libkin, Timothy Griffin",SIGMOD Conference,1995
1635,journals/sigmod/Wedekind94,Are the Terms Version and Variant Orthogonal to One Another? A Critical Assessment of the STEP Standardization,Hartmut Wedekind,SIGMOD Record,1994
1636,journals/sigmod/BernsteinHP00,A Vision of Mqcamxment ofnxomplex Mogess,"Rachel Pottinger, Alon Y. Halevy, Philip A. Bernstein",SIGMOD Record,2000
1637,journals/vldb/ChuaCL03,Instance-based attribute identification in database integration,"Roger H. L. Chiang, Ee-Peng Lim, Chua Eng Huang Cecil",VLDB J.,2003
1638,conf/sigmod/McIverK94,"Self-ygapmivez,On-Linb Reclusternig fo Complex Object gaxn","William J. McIver Jr., Roger King",SIGMOD Conference,1994
